booking_id,customer_id,cancellation_probability_pct,risk_level,priority,intervention_type,recommended_action,business_objective
UNKNOWN,UNKNOWN,56.46,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.67,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.37,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,54.81,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.27,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.38,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.58,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,54.51,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.31,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.97,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.91,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.64,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.53,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.55,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.39,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.43,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.76,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.54,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.33,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.72,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.97,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.45,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.45,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.97,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.31,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,54.31,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.12,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.99,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.47,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.5,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.44,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.11,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.55,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.03,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.61,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.47,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,59.3,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.72,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.01,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.36,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.47,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.35,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.56,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.92,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,55.7,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.17,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.04,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.79,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.32,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,42.2,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.22,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,54.38,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.91,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.49,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.21,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.6,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,44.59,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.37,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.48,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.92,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.54,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.56,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.74,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.44,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.5,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.29,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.4,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.63,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.94,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.78,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.91,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.61,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.48,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.24,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.61,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.09,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.5,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.83,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,54.32,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.95,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.71,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.95,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.05,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.63,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.96,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.13,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.13,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.84,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.97,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.48,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.3,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.43,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,54.72,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.55,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,56.48,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.22,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.4,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.33,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.07,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.27,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.34,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.64,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,42.29,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.98,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.29,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.45,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.77,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.18,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.82,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.84,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.24,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.99,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.35,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.95,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,43.13,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.9,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.49,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.29,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.16,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.57,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.22,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.91,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,41.75,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,55.21,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.55,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.03,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.65,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.72,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.3,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,56.3,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,55.02,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.95,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.39,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.79,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.52,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.54,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.98,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.31,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.7,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.58,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.83,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.39,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.99,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.54,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.7,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.54,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.11,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.09,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.45,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.54,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.08,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.43,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.93,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.94,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,54.61,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.4,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.38,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.9,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.5,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.03,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.42,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.77,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.16,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.99,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.17,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,42.34,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.52,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.32,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.74,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,56.44,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.93,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.17,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.23,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.87,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.17,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,54.37,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,55.76,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.73,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
