customer_id,seat_count,ticket_price,total_amount,payment_method,route_id,vehicle_type,total_seats,distance_km,base_fare,lead_time_days,booking_month,travel_month,booking_day_of_week,travel_day_of_week,booking_hour,travel_hour,price_per_seat,distance_category,is_cancelled
CUST04416,1,1511.88,1511.88,WALLET,R011,BIKE,1,531,1605.83,24,3,4,5,1,0,9,1511.88,Long,0
CUST02209,1,1567.65,1567.65,WALLET,R011,BIKE,1,531,1605.83,51,1,2,3,5,0,10,1567.65,Long,0
CUST04524,3,1368.27,4104.81,CARD,R004,CAB,4,618,1342.88,2,6,6,1,3,0,18,1368.2700000000002,Very Long,1
CUST02044,5,532.48,2662.4,CASH,R014,BUS,45,201,589.52,57,12,2,2,3,0,20,532.48,Medium,0
CUST02479,1,1148.74,1148.74,WALLET,R002,BUS,50,370,1006.8,22,6,6,1,2,0,13,1148.74,Long,0
CUST01073,2,645.91,1291.82,WALLET,R017,CAB,4,322,615.32,44,3,5,1,3,0,22,645.91,Long,0
CUST01766,1,614.44,614.44,CARD,R006,BIKE,1,180,630.68,45,1,3,0,3,0,13,614.44,Medium,0
CUST01403,3,462.83,1388.49,CARD,R029,AUTO,3,173,436.21,10,7,7,6,2,0,15,462.83,Medium,0
CUST02781,1,1169.72,1169.72,WALLET,R018,BIKE,1,448,1294.44,22,5,5,5,6,0,16,1169.72,Long,0
CUST04960,2,547.08,1094.16,CASH,R014,BUS,45,201,589.52,21,11,11,0,0,0,21,547.08,Medium,0
CUST03587,3,1873.81,5621.43,NETBANKING,R007,CAB,5,636,1980.46,18,10,11,4,1,0,6,1873.8100000000002,Very Long,0
CUST00497,3,1327.64,3982.92,CARD,R004,CAB,4,618,1342.88,6,6,6,3,2,0,9,1327.64,Very Long,0
CUST03035,1,713.25,713.25,CARD,R022,BIKE,1,278,780.99,50,8,9,6,0,0,14,713.25,Medium,1
CUST03112,1,1092.19,1092.19,CASH,R005,BIKE,1,389,1090.98,20,8,8,2,1,0,6,1092.19,Long,0
CUST03953,1,1403.9,1403.9,CARD,R016,AUTO,3,523,1357.24,30,11,12,4,6,0,15,1403.9,Long,0
CUST03363,1,1493.93,1493.93,CARD,R016,BIKE,1,523,1357.24,58,6,8,0,2,0,21,1493.93,Long,0
CUST03024,1,1311.66,1311.66,CASH,R027,BIKE,1,599,1178.25,53,4,6,5,2,0,13,1311.66,Long,0
CUST02479,2,1897.22,3794.44,CASH,R026,CAB,5,546,1725.95,3,2,2,0,3,0,19,1897.22,Long,0
CUST02281,4,579.2,2316.8,NETBANKING,R014,CAB,5,201,589.52,3,3,3,4,0,0,12,579.2,Medium,0
CUST02560,4,1233.59,4934.36,CARD,R001,BUS,30,384,1072.45,50,7,8,6,0,0,17,1233.59,Long,0
CUST02214,1,1924.2,1924.2,NETBANKING,R011,AUTO,3,531,1605.83,60,3,5,0,4,0,11,1924.2,Long,0
CUST00360,1,1532.73,1532.73,NETBANKING,R018,BUS,40,448,1294.44,57,4,6,0,1,0,22,1532.73,Long,0
CUST00038,3,452.43,1357.29,CARD,R030,AUTO,3,112,391.56,28,6,7,6,6,0,9,452.43,Medium,0
CUST05000,1,410.25,410.25,CARD,R015,BIKE,1,133,405.08,29,10,11,0,1,0,11,410.25,Medium,0
CUST02086,2,812.54,1625.08,WALLET,R010,AUTO,3,305,781.03,51,1,3,4,6,0,10,812.54,Long,0
CUST01626,4,426.43,1705.72,CASH,R030,CAB,5,112,391.56,47,11,1,2,0,0,11,426.43,Medium,0
CUST03369,1,782.56,782.56,NETBANKING,R008,AUTO,3,284,827.65,32,12,1,3,0,0,21,782.56,Medium,0
CUST04661,4,386.22,1544.88,NETBANKING,R021,CAB,4,110,343.17,43,6,7,1,2,0,15,386.22,Medium,0
CUST00635,2,1433.94,2867.88,CARD,R018,BUS,40,448,1294.44,2,6,6,6,1,0,22,1433.94,Long,0
CUST03328,1,686.67,686.67,CARD,R017,AUTO,3,322,615.32,22,2,2,6,0,0,16,686.67,Long,0
CUST04419,2,614.56,1229.12,UPI,R017,CAB,6,322,615.32,26,9,10,2,0,0,10,614.56,Long,0
CUST03292,1,737.62,737.62,NETBANKING,R022,BIKE,1,278,780.99,41,6,7,6,5,0,10,737.62,Medium,1
CUST00006,3,443.44,1330.32,WALLET,R015,BUS,30,133,405.08,42,3,5,6,6,0,8,443.44,Medium,0
CUST00173,4,692.13,2768.52,CARD,R014,CAB,4,201,589.52,57,3,5,1,2,0,10,692.13,Medium,0
CUST03129,3,564.11,1692.33,CARD,R014,CAB,5,201,589.52,19,10,11,2,0,0,22,564.11,Medium,0
CUST04347,1,450.88,450.88,UPI,R029,AUTO,3,173,436.21,36,1,3,2,3,0,9,450.88,Medium,0
CUST00879,2,1145.72,2291.44,CARD,R020,BUS,40,422,1269.64,60,7,9,3,0,0,22,1145.72,Long,0
CUST02396,2,389.41,778.82,CASH,R021,BUS,30,110,343.17,12,3,3,1,6,0,17,389.41,Medium,0
CUST04700,1,797.35,797.35,NETBANKING,R023,BIKE,1,385,883.19,19,12,1,0,5,0,12,797.35,Long,0
CUST01077,1,919.22,919.22,WALLET,R019,BIKE,1,332,952.53,23,9,9,1,3,0,16,919.22,Long,0
CUST00993,1,743.58,743.58,WALLET,R006,BIKE,1,180,630.68,53,3,5,1,5,0,6,743.58,Medium,1
CUST02895,5,451.49,2257.45,WALLET,R030,BUS,40,112,391.56,47,4,5,5,3,0,7,451.48999999999995,Medium,0
CUST04384,4,385.98,1543.92,CARD,R015,CAB,6,133,405.08,10,2,3,1,4,0,7,385.98,Medium,0
CUST04577,2,419.04,838.08,NETBANKING,R015,AUTO,3,133,405.08,17,5,5,6,2,0,7,419.04,Medium,0
CUST02735,3,1075.76,3227.28,WALLET,R005,CAB,5,389,1090.98,56,8,10,2,2,0,13,1075.76,Long,0
CUST02025,1,691.46,691.46,CASH,R014,BIKE,1,201,589.52,25,6,7,6,3,0,22,691.46,Medium,0
CUST01095,1,1092.01,1092.01,CASH,R005,AUTO,3,389,1090.98,53,7,9,3,0,0,21,1092.01,Long,0
CUST00743,3,581.55,1744.65,WALLET,R014,AUTO,3,201,589.52,20,12,12,2,1,0,21,581.5500000000001,Medium,0
CUST01018,1,1080.51,1080.51,CASH,R002,BIKE,1,370,1006.8,23,9,10,6,1,0,8,1080.51,Long,0
CUST02397,2,353.5,707.0,CASH,R021,AUTO,3,110,343.17,36,12,1,3,4,0,6,353.5,Medium,1
CUST04079,1,1614.52,1614.52,UPI,R016,CAB,5,523,1357.24,17,11,11,4,0,0,5,1614.52,Long,1
CUST00555,3,1752.09,5256.27,UPI,R003,AUTO,3,537,1539.27,33,8,9,6,4,0,20,1752.0900000000001,Long,0
CUST02440,2,1226.39,2452.78,UPI,R020,BUS,45,422,1269.64,28,5,6,5,5,0,10,1226.39,Long,0
CUST01562,5,607.91,3039.55,CARD,R006,BUS,40,180,630.68,26,3,4,2,0,0,7,607.9100000000001,Medium,0
CUST00628,1,1020.39,1020.39,NETBANKING,R023,BIKE,1,385,883.19,43,11,1,4,5,0,12,1020.39,Long,0
CUST03578,4,985.54,3942.16,WALLET,R009,CAB,4,292,894.23,54,9,11,5,3,0,16,985.54,Medium,0
CUST01931,3,1081.63,3244.89,NETBANKING,R025,AUTO,3,329,1065.62,57,6,8,6,0,0,22,1081.6299999999999,Long,0
CUST01317,4,847.89,3391.56,WALLET,R012,CAB,6,370,938.58,26,5,6,4,2,0,21,847.89,Long,0
CUST01729,3,579.92,1739.76,NETBANKING,R017,AUTO,3,322,615.32,28,8,8,5,5,0,20,579.92,Long,0
CUST03451,2,1220.89,2441.78,UPI,R005,CAB,5,389,1090.98,6,10,10,3,2,0,13,1220.89,Long,0
CUST03668,2,974.34,1948.68,CASH,R012,CAB,6,370,938.58,55,4,6,3,2,0,21,974.34,Long,0
CUST04865,1,615.32,615.32,CASH,R017,BIKE,1,322,615.32,54,4,5,6,4,0,8,615.32,Long,0
CUST03128,3,876.81,2630.43,UPI,R023,AUTO,3,385,883.19,50,7,9,0,1,0,20,876.81,Long,0
CUST01494,3,680.85,2042.55,NETBANKING,R017,CAB,6,322,615.32,50,8,10,6,0,0,10,680.85,Long,0
CUST01129,3,839.13,2517.39,WALLET,R010,BUS,30,305,781.03,44,8,9,1,3,0,8,839.13,Long,0
CUST04545,1,1253.61,1253.61,NETBANKING,R024,BIKE,1,544,1374.49,60,7,9,4,1,0,17,1253.61,Long,0
CUST01649,5,1279.9,6399.5,WALLET,R018,BUS,45,448,1294.44,18,3,3,4,1,0,12,1279.9,Long,0
CUST01771,3,1862.14,5586.42,UPI,R026,CAB,5,546,1725.95,20,1,2,4,3,0,19,1862.14,Long,0
CUST02229,1,413.12,413.12,UPI,R029,AUTO,3,173,436.21,12,8,9,1,6,0,20,413.12,Medium,0
CUST04767,3,1451.9,4355.7,CASH,R018,AUTO,3,448,1294.44,48,6,7,1,0,0,19,1451.8999999999999,Long,0
CUST02945,1,1106.31,1106.31,UPI,R001,BIKE,1,384,1072.45,39,12,1,6,3,0,18,1106.31,Long,0
CUST03973,2,867.55,1735.1,CASH,R010,AUTO,3,305,781.03,5,8,8,0,5,0,22,867.55,Long,0
CUST03506,1,588.99,588.99,CASH,R006,BIKE,1,180,630.68,39,2,3,6,3,0,13,588.99,Medium,0
CUST01488,4,665.5,2662.0,NETBANKING,R017,BUS,45,322,615.32,29,3,4,6,0,0,19,665.5,Long,0
CUST03630,3,1163.34,3490.02,UPI,R005,CAB,6,389,1090.98,30,8,9,5,0,0,20,1163.34,Long,1
CUST04442,4,2038.69,8154.76,UPI,R026,CAB,4,546,1725.95,20,10,11,4,3,0,22,2038.69,Long,0
CUST03265,3,1147.71,3443.13,WALLET,R020,AUTO,3,422,1269.64,34,9,10,0,6,0,21,1147.71,Long,0
CUST02041,1,1236.4,1236.4,CARD,R027,BIKE,1,599,1178.25,53,11,1,2,6,0,16,1236.4,Long,0
CUST03835,5,808.99,4044.95,CARD,R009,BUS,45,292,894.23,17,6,7,0,3,0,9,808.99,Medium,0
CUST02348,2,1521.78,3043.56,CASH,R004,CAB,4,618,1342.88,20,8,9,6,5,0,6,1521.78,Very Long,0
CUST01634,3,1392.81,4178.43,CASH,R004,CAB,4,618,1342.88,29,8,9,4,5,0,6,1392.8100000000002,Very Long,0
CUST03517,1,1263.3,1263.3,NETBANKING,R024,BIKE,1,544,1374.49,51,1,2,2,4,0,17,1263.3,Long,0
CUST04367,1,1042.66,1042.66,CASH,R005,BIKE,1,389,1090.98,26,7,8,3,1,0,6,1042.66,Long,0
CUST03519,2,1052.98,2105.96,CASH,R012,CAB,5,370,938.58,40,1,3,4,2,0,19,1052.98,Long,0
CUST02670,2,916.55,1833.1,UPI,R002,CAB,5,370,1006.8,21,12,1,0,0,0,9,916.55,Long,0
CUST03852,1,871.3,871.3,CARD,R023,BUS,40,385,883.19,26,5,6,1,6,0,6,871.3,Long,1
CUST02941,4,2002.36,8009.44,WALLET,R007,BUS,30,636,1980.46,48,2,4,1,0,0,12,2002.36,Very Long,0
CUST01349,3,386.82,1160.46,CASH,R015,AUTO,3,133,405.08,45,2,3,0,3,0,16,386.82,Medium,0
CUST00216,4,1095.76,4383.04,CASH,R002,CAB,4,370,1006.8,20,7,8,5,4,0,12,1095.76,Long,1
CUST00828,1,1128.02,1128.02,UPI,R019,BIKE,1,332,952.53,52,8,9,0,3,0,16,1128.02,Long,0
CUST04961,1,969.27,969.27,NETBANKING,R023,CAB,5,385,883.19,24,5,6,4,0,0,13,969.27,Long,1
CUST02279,3,436.98,1310.94,WALLET,R015,BUS,50,133,405.08,31,7,8,1,4,0,11,436.98,Medium,1
CUST03359,1,1530.33,1530.33,CARD,R024,BIKE,1,544,1374.49,24,2,2,1,4,0,17,1530.33,Long,0
CUST02299,1,467.04,467.04,CASH,R029,BIKE,1,173,436.21,53,9,11,2,6,0,8,467.04,Medium,0
CUST04212,3,924.33,2772.99,CASH,R010,AUTO,3,305,781.03,34,1,2,0,6,0,22,924.3299999999999,Long,0
CUST01890,1,1094.47,1094.47,NETBANKING,R005,AUTO,3,389,1090.98,17,7,7,2,5,0,5,1094.47,Long,0
CUST03566,3,439.43,1318.29,UPI,R029,AUTO,3,173,436.21,27,8,9,0,6,0,20,439.43,Medium,0
CUST00896,1,952.63,952.63,CARD,R008,BIKE,1,284,827.65,45,4,5,0,3,0,8,952.63,Medium,0
CUST03995,1,413.77,413.77,CARD,R030,BIKE,1,112,391.56,24,3,4,5,1,0,15,413.77,Medium,0
CUST04397,4,823.32,3293.28,UPI,R028,BUS,40,242,810.65,4,2,2,3,0,0,13,823.32,Medium,0
CUST00940,3,1683.35,5050.05,UPI,R026,BUS,30,546,1725.95,58,7,9,6,1,0,14,1683.3500000000001,Long,0
CUST00592,1,692.42,692.42,UPI,R017,BIKE,1,322,615.32,10,5,5,2,5,0,8,692.42,Long,0
CUST03017,4,1497.75,5991.0,CASH,R004,BUS,45,618,1342.88,6,3,3,1,0,0,22,1497.75,Very Long,0
CUST03117,3,624.9,1874.7,NETBANKING,R017,AUTO,3,322,615.32,19,2,2,2,0,0,16,624.9,Long,0
CUST04633,4,1002.3,4009.2,NETBANKING,R012,CAB,6,370,938.58,16,5,6,0,2,0,21,1002.3,Long,1
CUST04745,2,976.16,1952.32,CARD,R001,AUTO,3,384,1072.45,35,6,7,2,2,0,13,976.16,Long,0
CUST01531,1,387.93,387.93,CARD,R030,BIKE,1,112,391.56,45,7,9,6,2,0,8,387.93,Medium,0
CUST04146,3,1717.45,5152.35,NETBANKING,R026,AUTO,3,546,1725.95,21,3,3,1,1,0,18,1717.45,Long,0
CUST02814,1,1018.32,1018.32,UPI,R002,BUS,40,370,1006.8,45,2,3,3,6,0,20,1018.32,Long,0
CUST02319,1,705.96,705.96,WALLET,R017,BIKE,1,322,615.32,4,5,5,1,5,0,8,705.96,Long,0
CUST03157,1,813.47,813.47,UPI,R009,BIKE,1,292,894.23,9,8,9,4,6,0,10,813.47,Medium,1
CUST03645,1,1554.89,1554.89,UPI,R026,BIKE,1,546,1725.95,10,4,4,6,2,0,17,1554.89,Long,0
CUST04811,1,843.47,843.47,CASH,R009,BUS,45,292,894.23,17,6,7,0,3,0,9,843.47,Medium,0
CUST01167,1,1205.7,1205.7,CASH,R027,BIKE,1,599,1178.25,59,4,6,4,0,0,8,1205.7,Long,0
CUST01188,4,1237.14,4948.56,NETBANKING,R024,CAB,4,544,1374.49,42,9,10,1,1,0,8,1237.14,Long,0
CUST00258,3,1462.52,4387.56,UPI,R003,AUTO,3,537,1539.27,3,9,9,1,4,0,20,1462.5200000000002,Long,0
CUST04026,1,1278.14,1278.14,NETBANKING,R027,BIKE,1,599,1178.25,7,1,1,6,6,0,16,1278.14,Long,0
CUST01659,4,722.82,2891.28,CARD,R022,BUS,30,278,780.99,11,8,9,6,3,0,21,722.82,Medium,0
CUST01561,1,1023.75,1023.75,UPI,R005,BUS,40,389,1090.98,32,12,1,2,6,0,5,1023.75,Long,0
CUST01403,3,466.4,1399.2,CASH,R029,CAB,6,173,436.21,9,11,11,6,1,0,8,466.40000000000003,Medium,0
CUST02940,1,2310.31,2310.31,NETBANKING,R007,BIKE,1,636,1980.46,32,12,1,0,4,0,17,2310.31,Very Long,1
CUST03590,1,853.72,853.72,CARD,R009,BIKE,1,292,894.23,3,3,3,4,0,0,19,853.72,Medium,0
CUST02141,1,366.26,366.26,UPI,R015,BIKE,1,133,405.08,50,6,7,3,4,0,13,366.26,Medium,0
CUST02786,3,932.43,2797.29,CARD,R022,BUS,30,278,780.99,33,8,9,5,3,0,21,932.43,Medium,1
CUST03207,3,754.54,2263.62,CARD,R008,BUS,50,284,827.65,22,6,6,5,6,0,17,754.54,Medium,0
CUST00079,3,718.43,2155.29,UPI,R017,AUTO,3,322,615.32,24,8,8,2,5,0,20,718.43,Long,0
CUST01629,3,453.33,1359.99,CASH,R015,AUTO,3,133,405.08,50,11,1,4,5,0,8,453.33,Medium,0
CUST04034,3,662.72,1988.16,NETBANKING,R014,BUS,45,201,589.52,14,1,2,3,3,0,20,662.72,Medium,0
CUST04295,1,1960.06,1960.06,CASH,R007,BIKE,1,636,1980.46,37,6,7,4,6,0,7,1960.06,Very Long,0
CUST02045,4,1474.32,5897.28,CASH,R016,CAB,5,523,1357.24,59,9,11,4,0,0,5,1474.32,Long,0
CUST04204,1,1242.14,1242.14,UPI,R004,CAB,4,618,1342.88,41,4,6,4,3,0,18,1242.14,Very Long,0
CUST01316,3,794.13,2382.39,CARD,R010,BUS,40,305,781.03,27,12,1,5,4,0,5,794.13,Long,0
CUST02845,1,353.68,353.68,UPI,R021,BIKE,1,110,343.17,12,8,8,6,4,0,22,353.68,Medium,0
CUST00669,2,1862.26,3724.52,WALLET,R026,CAB,4,546,1725.95,33,10,11,5,3,0,22,1862.26,Long,0
CUST03865,1,1427.37,1427.37,NETBANKING,R004,BIKE,1,618,1342.88,25,4,4,6,3,0,19,1427.37,Very Long,1
CUST00625,3,870.6,2611.8,WALLET,R008,CAB,5,284,827.65,24,10,11,5,1,0,9,870.6,Medium,0
CUST00311,2,2038.2,4076.4,NETBANKING,R026,BUS,30,546,1725.95,28,8,9,1,1,0,14,2038.2,Long,0
CUST04064,3,995.64,2986.92,NETBANKING,R002,BUS,40,370,1006.8,29,3,3,5,6,0,20,995.64,Long,0
CUST00250,2,802.43,1604.86,NETBANKING,R028,CAB,4,242,810.65,22,12,12,4,5,0,18,802.43,Medium,1
CUST03616,1,1100.16,1100.16,CARD,R027,BIKE,1,599,1178.25,51,4,6,5,0,0,8,1100.16,Long,0
CUST04421,2,1853.82,3707.64,UPI,R007,CAB,4,636,1980.46,50,7,9,0,1,0,15,1853.82,Very Long,0
CUST00336,3,493.25,1479.75,CARD,R029,AUTO,3,173,436.21,43,1,3,2,3,0,9,493.25,Medium,0
CUST04893,5,813.48,4067.4,WALLET,R009,BUS,50,292,894.23,52,12,2,2,5,0,14,813.48,Medium,0
CUST02144,1,1388.07,1388.07,NETBANKING,R027,BIKE,1,599,1178.25,4,6,6,6,3,0,16,1388.07,Long,0
CUST03747,1,616.27,616.27,UPI,R014,AUTO,3,201,589.52,1,6,6,6,0,0,14,616.27,Medium,0
CUST01025,2,394.95,789.9,UPI,R015,BUS,45,133,405.08,58,1,3,3,5,0,12,394.95,Medium,0
CUST04253,1,1506.36,1506.36,CARD,R004,BIKE,1,618,1342.88,53,3,4,6,3,0,19,1506.36,Very Long,0
CUST04640,1,923.37,923.37,UPI,R008,BIKE,1,284,827.65,2,1,1,1,3,0,15,923.37,Medium,0
CUST04268,1,1570.9,1570.9,WALLET,R011,BIKE,1,531,1605.83,42,5,7,2,2,0,15,1570.9,Long,0
CUST04334,1,1401.12,1401.12,WALLET,R020,BIKE,1,422,1269.64,7,1,1,2,2,0,8,1401.12,Long,0
CUST04231,2,401.98,803.96,NETBANKING,R013,BUS,50,147,405.2,27,5,6,3,2,0,9,401.98,Medium,1
CUST02418,3,1602.0,4806.0,CASH,R011,AUTO,3,531,1605.83,9,7,7,6,1,0,8,1602.0,Long,0
CUST02639,1,1322.65,1322.65,CARD,R024,CAB,4,544,1374.49,21,10,10,1,1,0,8,1322.65,Long,0
CUST04534,1,865.72,865.72,WALLET,R009,CAB,4,292,894.23,2,9,9,4,6,0,8,865.72,Medium,1
CUST00636,3,796.09,2388.27,CASH,R010,AUTO,3,305,781.03,48,9,10,1,0,0,9,796.09,Long,0
CUST01801,1,1403.8,1403.8,UPI,R024,BIKE,1,544,1374.49,52,5,7,0,3,0,17,1403.8,Long,0
CUST03046,1,1137.76,1137.76,CASH,R005,CAB,5,389,1090.98,48,8,10,3,2,0,13,1137.76,Long,0
CUST03933,1,909.52,909.52,UPI,R002,AUTO,3,370,1006.8,54,11,1,3,1,0,9,909.52,Long,0
CUST00676,2,1467.69,2935.38,UPI,R016,CAB,4,523,1357.24,21,5,6,3,3,0,22,1467.69,Long,0
CUST00442,3,672.34,2017.02,WALLET,R014,CAB,4,201,589.52,25,4,5,5,2,0,10,672.34,Medium,0
CUST02896,1,325.84,325.84,CASH,R021,AUTO,3,110,343.17,43,12,1,3,4,0,6,325.84,Medium,0
CUST04959,5,1186.26,5931.3,CARD,R018,BUS,50,448,1294.44,12,3,3,1,6,0,11,1186.26,Long,0
CUST00309,1,1014.77,1014.77,CARD,R005,AUTO,3,389,1090.98,18,8,9,3,0,0,21,1014.77,Long,0
CUST04361,1,380.47,380.47,CASH,R015,BUS,30,133,405.08,23,4,5,4,6,0,8,380.47,Medium,0
CUST03952,3,468.99,1406.97,WALLET,R029,CAB,6,173,436.21,35,2,3,3,3,0,8,468.99,Medium,0
CUST00573,1,352.55,352.55,CARD,R030,BIKE,1,112,391.56,45,7,9,6,2,0,8,352.55,Medium,0
CUST00037,2,1156.67,2313.34,NETBANKING,R002,BUS,45,370,1006.8,33,9,10,1,6,0,19,1156.67,Long,0
CUST04229,1,459.75,459.75,NETBANKING,R015,AUTO,3,133,405.08,58,11,1,3,5,0,8,459.75,Medium,0
CUST04884,1,1302.32,1302.32,CASH,R027,CAB,4,599,1178.25,55,11,1,6,5,0,19,1302.32,Long,1
CUST00418,1,923.1,923.1,WALLET,R010,BIKE,1,305,781.03,54,4,5,6,4,0,11,923.1,Long,0
CUST02004,2,485.49,970.98,CARD,R015,CAB,6,133,405.08,18,2,3,0,4,0,7,485.49,Medium,0
CUST02221,1,991.8,991.8,UPI,R001,BIKE,1,384,1072.45,52,4,5,5,1,0,17,991.8,Long,0
CUST00553,1,909.3,909.3,UPI,R023,BIKE,1,385,883.19,13,12,1,6,5,0,12,909.3,Long,0
CUST02261,3,873.58,2620.74,CASH,R028,BUS,45,242,810.65,8,4,4,3,4,0,21,873.5799999999999,Medium,0
CUST03073,2,1166.95,2333.9,CASH,R001,AUTO,3,384,1072.45,52,6,8,3,6,0,16,1166.95,Long,1
CUST01771,1,908.2,908.2,UPI,R028,CAB,4,242,810.65,44,11,12,3,5,0,18,908.2,Medium,0
CUST04073,3,1884.31,5652.93,CARD,R011,CAB,6,531,1605.83,35,2,3,6,6,0,12,1884.3100000000002,Long,0
CUST04354,1,1325.25,1325.25,NETBANKING,R027,CAB,5,599,1178.25,17,8,8,6,2,0,11,1325.25,Long,0
CUST03139,1,2019.95,2019.95,CARD,R026,CAB,4,546,1725.95,15,10,11,2,3,0,22,2019.95,Long,0
CUST04774,2,1340.06,2680.12,UPI,R018,BUS,50,448,1294.44,45,2,3,3,6,0,11,1340.06,Long,0
CUST01502,2,819.07,1638.14,WALLET,R028,AUTO,3,242,810.65,47,6,7,0,5,0,21,819.07,Medium,1
CUST03741,1,385.2,385.2,CASH,R030,BIKE,1,112,391.56,58,7,9,0,2,0,8,385.2,Medium,0
CUST02963,1,1712.95,1712.95,CARD,R011,BIKE,1,531,1605.83,52,2,4,5,1,0,9,1712.95,Long,0
CUST03381,2,686.92,1373.84,NETBANKING,R014,AUTO,3,201,589.52,31,8,9,6,2,0,16,686.92,Medium,0
CUST02455,1,783.63,783.63,UPI,R008,BIKE,1,284,827.65,17,5,5,0,3,0,8,783.63,Medium,0
CUST00597,1,747.97,747.97,WALLET,R006,CAB,6,180,630.68,31,2,3,3,6,0,9,747.97,Medium,0
CUST02527,1,1896.94,1896.94,WALLET,R011,CAB,6,531,1605.83,12,2,3,1,6,0,12,1896.94,Long,0
CUST04593,3,1383.39,4150.17,WALLET,R018,AUTO,3,448,1294.44,43,6,7,6,0,0,19,1383.39,Long,1
CUST03450,2,1158.6,2317.2,CARD,R005,CAB,6,389,1090.98,47,7,9,2,0,0,20,1158.6,Long,0
CUST00119,1,1379.54,1379.54,CARD,R016,BIKE,1,523,1357.24,50,1,2,4,5,0,6,1379.54,Long,0
CUST02994,2,477.92,955.84,NETBANKING,R015,BUS,30,133,405.08,6,5,5,0,6,0,8,477.92,Medium,0
CUST04748,1,1643.57,1643.57,WALLET,R024,BIKE,1,544,1374.49,33,1,2,6,4,0,17,1643.57,Long,0
CUST00166,1,934.38,934.38,WALLET,R012,AUTO,3,370,938.58,27,6,7,3,2,0,20,934.38,Long,0
CUST03668,2,1612.88,3225.76,CASH,R016,CAB,4,523,1357.24,8,2,2,5,6,0,12,1612.88,Long,0
CUST02048,2,554.78,1109.56,NETBANKING,R017,BUS,40,322,615.32,22,8,9,6,0,0,5,554.78,Long,0
CUST02954,3,791.08,2373.24,CASH,R008,BUS,30,284,827.65,37,1,2,2,4,0,10,791.0799999999999,Medium,0
CUST00665,3,1257.18,3771.54,NETBANKING,R005,AUTO,3,389,1090.98,56,5,7,3,3,0,8,1257.18,Long,1
CUST01620,1,1062.85,1062.85,UPI,R009,BUS,50,292,894.23,39,1,2,1,5,0,14,1062.85,Medium,0
CUST01970,1,1000.31,1000.31,WALLET,R009,BIKE,1,292,894.23,35,11,12,0,0,0,15,1000.31,Medium,0
CUST03323,4,1541.9,6167.6,UPI,R016,CAB,4,523,1357.24,51,1,2,4,6,0,12,1541.9,Long,0
CUST00235,3,1074.59,3223.77,CASH,R002,AUTO,3,370,1006.8,4,1,1,4,1,0,9,1074.59,Long,0
CUST02617,1,911.09,911.09,NETBANKING,R010,BUS,45,305,781.03,29,6,7,6,0,0,14,911.09,Long,0
CUST02345,1,917.77,917.77,CASH,R010,CAB,4,305,781.03,4,10,11,2,6,0,10,917.77,Long,0
CUST00995,5,572.3,2861.5,CARD,R017,BUS,40,322,615.32,54,7,9,2,0,0,5,572.3,Long,0
CUST00444,1,1556.8,1556.8,WALLET,R011,AUTO,3,531,1605.83,9,5,5,2,4,0,11,1556.8,Long,0
CUST03620,1,392.24,392.24,WALLET,R013,AUTO,3,147,405.2,2,6,6,2,4,0,9,392.24,Medium,0
CUST02823,1,1205.26,1205.26,UPI,R002,CAB,4,370,1006.8,56,6,8,4,4,0,12,1205.26,Long,0
CUST03019,1,1067.52,1067.52,WALLET,R012,AUTO,3,370,938.58,29,10,11,1,2,0,5,1067.52,Long,0
CUST01174,2,1913.03,3826.06,WALLET,R026,BUS,30,546,1725.95,39,8,9,4,1,0,14,1913.03,Long,1
CUST03217,4,371.35,1485.4,UPI,R021,BUS,45,110,343.17,39,12,1,1,5,0,7,371.35,Medium,0
CUST03732,2,593.69,1187.38,CARD,R017,BUS,50,322,615.32,4,4,4,3,0,0,10,593.69,Long,0
CUST01072,3,1221.26,3663.78,CASH,R005,AUTO,3,389,1090.98,29,2,3,1,2,0,8,1221.26,Long,0
CUST04866,1,987.85,987.85,UPI,R002,BUS,40,370,1006.8,60,1,3,2,6,0,20,987.85,Long,1
CUST02836,2,704.7,1409.4,CASH,R014,AUTO,3,201,589.52,1,9,9,1,2,0,16,704.7,Medium,1
CUST04557,1,1341.17,1341.17,NETBANKING,R024,BIKE,1,544,1374.49,59,7,9,5,1,0,17,1341.17,Long,0
CUST04387,2,371.88,743.76,CARD,R015,CAB,5,133,405.08,40,1,2,0,5,0,5,371.88,Medium,0
CUST00029,1,460.58,460.58,CASH,R015,BUS,30,133,405.08,43,3,5,5,6,0,8,460.58,Medium,1
CUST02477,1,2119.21,2119.21,UPI,R007,BIKE,1,636,1980.46,49,6,7,6,6,0,7,2119.21,Very Long,0
CUST01720,3,1076.98,3230.94,NETBANKING,R019,BUS,50,332,952.53,22,9,10,2,3,0,17,1076.98,Long,0
CUST03504,1,1238.55,1238.55,UPI,R024,BIKE,1,544,1374.49,15,9,9,0,1,0,17,1238.55,Long,0
CUST00984,4,409.57,1638.28,UPI,R030,BUS,30,112,391.56,41,6,7,0,6,0,22,409.57,Medium,0
CUST03243,1,820.15,820.15,NETBANKING,R009,CAB,4,292,894.23,9,9,9,4,6,0,8,820.15,Medium,0
CUST03521,3,456.99,1370.97,CARD,R015,BUS,30,133,405.08,13,11,12,5,4,0,8,456.99,Medium,0
