customer_id,total_bookings,total_tickets,total_revenue,first_booking_date,last_booking_date,average_booking_value,average_ticket_price,lifetime_days,lifetime_months,purchase_frequency,historical_clv,monthly_revenue,projected_12_month_clv,customer_value_segment,revenue_rank,clv_rank
CUST04611,4,4,3364.68,2026-04-14,2026-08-27,841.17,841.17,135,4.5,0.8888888888888888,3364.68,747.7066666666666,8972.48,Low Value,3771,3771
CUST01284,2,3,3360.36,2025-07-13,2026-01-22,1680.18,1174.935,193,6.433333333333334,0.31088082901554404,3360.36,522.3357512953368,6268.029015544042,Low Value,3772,3772
CUST04358,3,4,3360.04,2025-07-11,2026-10-03,1120.0133333333333,974.3733333333333,449,14.966666666666667,0.20044543429844097,3360.04,224.50155902004454,2694.0187082405346,Low Value,3773,3773
CUST01716,2,2,3359.34,2026-01-13,2026-10-10,1679.67,1679.67,270,9.0,0.2222222222222222,3359.34,373.26,4479.12,Low Value,3774,3774
CUST02586,3,4,3358.59,2025-07-23,2026-03-28,1119.53,968.7066666666666,248,8.266666666666667,0.36290322580645157,3358.59,406.28104838709675,4875.372580645161,Low Value,3775,3775
CUST00304,2,6,3357.22,2025-01-07,2025-04-22,1678.61,584.8299999999999,105,3.5,0.5714285714285714,3357.22,959.2057142857142,11510.46857142857,Low Value,3776,3776
CUST04818,2,3,3355.13,2025-06-25,2025-09-04,1677.565,950.78,71,2.3666666666666667,0.8450704225352113,3355.13,1417.6605633802817,17011.92676056338,Low Value,3777,3777
CUST04001,2,2,3351.6000000000004,2025-12-28,2026-02-03,1675.8000000000002,1675.8000000000002,37,1.2333333333333334,1.6216216216216215,3351.6000000000004,2717.5135135135138,32610.162162162167,Low Value,3778,3778
CUST02753,3,4,3348.9,2025-04-09,2026-12-03,1116.3,882.6333333333333,603,20.1,0.14925373134328357,3348.9,166.61194029850745,1999.3432835820895,Low Value,3779,3779
CUST00980,1,3,3332.7,2026-01-27,2026-01-27,3332.7,1110.9,0,0.0,1.0,3332.7,3332.7,39992.399999999994,Low Value,3780,3780
CUST02420,3,3,3331.3900000000003,2024-11-25,2025-08-20,1110.4633333333334,1110.4633333333334,268,8.933333333333334,0.33582089552238803,3331.3900000000003,372.9167910447761,4475.001492537313,Low Value,3781,3781
CUST01189,2,4,3325.76,2025-08-16,2026-11-15,1662.88,979.1800000000001,456,15.2,0.13157894736842105,3325.76,218.8,2625.6000000000004,Low Value,3782,3782
CUST01028,3,4,3325.1099999999997,2025-08-12,2026-06-29,1108.37,760.4166666666666,321,10.7,0.28037383177570097,3325.1099999999997,310.75794392523363,3729.095327102804,Low Value,3783,3783
CUST02610,3,4,3324.54,2025-07-24,2026-10-26,1108.18,973.85,459,15.3,0.19607843137254902,3324.54,217.29019607843136,2607.4823529411765,Low Value,3784,3784
CUST04538,2,3,3322.8,2025-04-11,2025-07-11,1661.4,1056.505,91,3.033333333333333,0.6593406593406593,3322.8,1095.4285714285716,13145.142857142859,Low Value,3785,3785
CUST02719,2,2,3319.77,2025-06-22,2026-06-07,1659.885,1659.885,350,11.666666666666666,0.17142857142857143,3319.77,284.5517142857143,3414.6205714285716,Low Value,3786,3786
CUST01436,3,3,3319.29,2025-08-15,2026-10-07,1106.43,1106.43,418,13.933333333333334,0.21531100478468898,3319.29,238.22655502392342,2858.718660287081,Low Value,3787,3787
CUST03362,3,6,3318.3099999999995,2024-12-30,2026-01-24,1106.1033333333332,532.0433333333333,390,13.0,0.23076923076923078,3318.3099999999995,255.25461538461533,3063.055384615384,Low Value,3788,3788
CUST02962,2,3,3313.19,2024-12-26,2026-09-16,1656.595,1154.7150000000001,629,20.966666666666665,0.09538950715421304,3313.19,158.02178060413357,1896.2613672496027,Low Value,3789,3789
CUST03663,3,5,3310.07,2025-02-19,2025-07-21,1103.3566666666668,620.52,152,5.066666666666666,0.5921052631578948,3310.07,653.3032894736842,7839.63947368421,Low Value,3790,3790
CUST04652,2,4,3306.02,2025-08-01,2026-03-25,1653.01,1215.64,236,7.866666666666666,0.2542372881355932,3306.02,420.256779661017,5043.081355932204,Low Value,3791,3791
CUST04387,2,6,3305.08,2025-01-13,2025-11-09,1652.54,506.105,300,10.0,0.2,3305.08,330.508,3966.0959999999995,Low Value,3792,3792
CUST03761,2,4,3304.72,2026-03-09,2026-07-22,1652.36,826.18,135,4.5,0.4444444444444444,3304.72,734.3822222222221,8812.586666666666,Low Value,3793,3793
CUST04494,2,3,3301.75,2025-03-24,2026-01-03,1650.875,1139.48,285,9.5,0.21052631578947367,3301.75,347.55263157894734,4170.631578947368,Low Value,3794,3794
CUST00830,3,5,3297.24,2026-03-02,2026-07-31,1099.08,531.2199999999999,151,5.033333333333333,0.5960264900662252,3297.24,655.0807947019867,7860.969536423841,Low Value,3795,3795
CUST02234,3,4,3294.7,2025-07-20,2026-01-26,1098.2333333333333,944.0300000000001,190,6.333333333333333,0.4736842105263158,3294.7,520.2157894736843,6242.589473684211,Low Value,3796,3796
CUST04135,2,3,3293.74,2025-02-27,2025-09-02,1646.87,1139.435,187,6.233333333333333,0.32085561497326204,3293.74,528.407486631016,6340.889839572192,Low Value,3797,3797
CUST03647,2,4,3292.95,2025-03-02,2026-06-25,1646.475,730.0250000000001,480,16.0,0.125,3292.95,205.809375,2469.7124999999996,Low Value,3798,3798
CUST01752,3,3,3285.4900000000002,2025-08-07,2026-08-29,1095.1633333333334,1095.1633333333334,387,12.9,0.23255813953488372,3285.4900000000002,254.6891472868217,3056.2697674418605,Low Value,3799,3799
CUST01941,2,3,3280.86,2026-01-08,2026-05-29,1640.43,1103.8200000000002,141,4.7,0.425531914893617,3280.86,698.0553191489362,8376.663829787234,Low Value,3800,3800
CUST01775,1,2,3280.46,2026-03-01,2026-03-01,3280.46,1640.23,0,0.0,1.0,3280.46,3280.46,39365.520000000004,Low Value,3801,3801
CUST02493,2,3,3275.89,2026-01-02,2026-03-23,1637.945,980.2649999999999,80,2.6666666666666665,0.75,3275.89,1228.45875,14741.505000000001,Low Value,3802,3802
CUST03167,2,4,3275.66,2025-06-27,2026-09-24,1637.83,763.54,454,15.133333333333333,0.13215859030837004,3275.66,216.4533039647577,2597.4396475770927,Low Value,3803,3803
CUST02746,2,7,3272.25,2026-03-10,2026-11-26,1636.125,454.53999999999996,261,8.7,0.2298850574712644,3272.25,376.12068965517244,4513.448275862069,Low Value,3804,3804
CUST01932,3,6,3271.19,2025-05-26,2026-09-15,1090.3966666666668,534.07,477,15.9,0.18867924528301885,3271.19,205.73522012578616,2468.822641509434,Low Value,3805,3805
CUST00046,3,6,3270.99,2025-12-13,2026-06-05,1090.33,701.9899999999999,174,5.8,0.5172413793103449,3270.99,563.9637931034482,6767.565517241379,Low Value,3806,3806
CUST04101,3,3,3270.95,2025-05-31,2026-03-30,1090.3166666666666,1090.3166666666666,303,10.1,0.297029702970297,3270.95,323.85643564356434,3886.2772277227723,Low Value,3807,3807
CUST03421,1,3,3265.38,2025-06-09,2025-06-09,3265.38,1088.46,0,0.0,1.0,3265.38,3265.38,39184.56,Low Value,3808,3808
CUST02138,2,3,3264.46,2025-09-09,2025-12-27,1632.23,1010.9000000000001,109,3.6333333333333333,0.5504587155963303,3264.46,898.4752293577982,10781.702752293579,Low Value,3809,3809
CUST04200,3,4,3263.9300000000003,2025-06-03,2026-06-14,1087.9766666666667,953.3299999999999,376,12.533333333333333,0.2393617021276596,3263.9300000000003,260.41994680851064,3125.0393617021277,Low Value,3810,3810
CUST01702,2,3,3262.77,2025-01-04,2025-11-30,1631.385,965.4849999999999,330,11.0,0.18181818181818182,3262.77,296.61545454545455,3559.3854545454546,Low Value,3811,3811
CUST04594,3,5,3250.23,2025-05-04,2026-04-20,1083.41,734.62,351,11.7,0.25641025641025644,3250.23,277.7974358974359,3333.5692307692307,Low Value,3812,3812
CUST03353,2,3,3249.63,2024-12-14,2025-08-07,1624.815,1115.3200000000002,236,7.866666666666666,0.2542372881355932,3249.63,413.0885593220339,4957.062711864407,Low Value,3813,3813
CUST02868,2,4,3247.64,2025-08-29,2025-10-25,1623.82,857.1,57,1.9,1.0526315789473684,3247.64,1709.2842105263157,20511.41052631579,Low Value,3814,3814
CUST01109,2,2,3247.24,2025-07-18,2026-05-03,1623.62,1623.62,289,9.633333333333333,0.20761245674740486,3247.24,337.0837370242214,4045.0048442906573,Low Value,3815,3815
CUST02393,1,2,3245.82,2026-07-07,2026-07-07,3245.82,1622.91,0,0.0,1.0,3245.82,3245.82,38949.840000000004,Low Value,3816,3816
CUST04901,2,4,3245.56,2025-01-09,2025-07-18,1622.78,811.39,190,6.333333333333333,0.31578947368421056,3245.56,512.4568421052631,6149.482105263158,Low Value,3817,3817
CUST02456,2,3,3241.32,2025-02-24,2026-04-10,1620.66,1048.69,410,13.666666666666666,0.14634146341463417,3241.32,237.169756097561,2846.0370731707317,Low Value,3818,3818
CUST02659,1,2,3233.84,2026-04-21,2026-04-21,3233.84,1616.92,0,0.0,1.0,3233.84,3233.84,38806.08,Low Value,3819,3819
CUST03239,3,6,3233.63,2025-03-18,2025-10-07,1077.8766666666668,589.5166666666667,203,6.766666666666667,0.4433497536945813,3233.63,477.876354679803,5734.516256157636,Low Value,3820,3820
CUST01974,2,5,3229.33,2025-07-12,2025-12-25,1614.665,716.5649999999999,166,5.533333333333333,0.3614457831325301,3229.33,583.6138554216867,7003.36626506024,Low Value,3821,3821
CUST04310,2,4,3227.81,2025-06-02,2025-11-16,1613.905,900.385,167,5.566666666666666,0.3592814371257485,3227.81,579.8461077844312,6958.153293413174,Low Value,3822,3822
CUST00746,2,2,3225.88,2025-01-30,2025-04-22,1612.94,1612.94,82,2.7333333333333334,0.7317073170731707,3225.88,1180.2,14162.400000000001,Low Value,3823,3823
CUST03447,3,3,3224.89,2025-02-12,2026-10-13,1074.9633333333334,1074.9633333333334,608,20.266666666666666,0.1480263157894737,3224.89,159.12286184210527,1909.474342105263,Low Value,3824,3824
CUST02717,3,6,3219.86,2025-01-09,2025-12-29,1073.2866666666666,535.9,354,11.8,0.2542372881355932,3219.86,272.8694915254237,3274.4338983050848,Low Value,3825,3825
CUST02374,2,3,3217.3100000000004,2025-08-17,2026-08-02,1608.6550000000002,1090.805,350,11.666666666666666,0.17142857142857143,3217.3100000000004,275.76942857142865,3309.233142857144,Low Value,3826,3826
CUST04234,2,3,3216.34,2025-05-19,2026-09-18,1608.17,910.65,487,16.233333333333334,0.12320328542094455,3216.34,198.1318275154004,2377.581930184805,Low Value,3827,3827
CUST04825,2,4,3211.98,2026-05-08,2026-09-08,1605.99,802.995,123,4.1,0.48780487804878053,3211.98,783.4097560975611,9400.917073170733,Low Value,3828,3828
CUST03016,3,4,3210.23,2025-05-20,2026-12-09,1070.0766666666666,799.8666666666667,568,18.933333333333334,0.15845070422535212,3210.23,169.5544014084507,2034.6528169014084,Low Value,3829,3829
CUST04533,2,3,3209.63,2025-07-07,2025-09-19,1604.815,1100.55,74,2.466666666666667,0.8108108108108107,3209.63,1301.2013513513514,15614.416216216217,Low Value,3830,3830
CUST01012,1,5,3207.3,2026-11-29,2026-11-29,3207.3,641.46,0,0.0,1.0,3207.3,3207.3,38487.600000000006,Low Value,3831,3831
CUST01978,3,5,3206.72,2025-03-07,2026-06-16,1068.9066666666665,748.0066666666667,466,15.533333333333333,0.19313304721030042,3206.72,206.4412017167382,2477.2944206008583,Low Value,3832,3832
CUST04434,3,5,3202.69,2025-01-09,2026-09-18,1067.5633333333333,771.7766666666666,617,20.566666666666666,0.14586709886547813,3202.69,155.7223662884927,1868.6683954619125,Low Value,3833,3833
CUST02833,1,3,3201.93,2025-12-24,2025-12-24,3201.93,1067.31,0,0.0,1.0,3201.93,3201.93,38423.159999999996,Low Value,3834,3834
CUST03999,2,3,3201.71,2025-04-16,2026-04-22,1600.855,1006.0150000000001,371,12.366666666666667,0.16172506738544473,3201.71,258.8983827493261,3106.780592991913,Low Value,3835,3835
CUST04154,3,5,3201.18,2025-11-09,2026-07-12,1067.06,629.3733333333333,245,8.166666666666666,0.3673469387755102,3201.18,391.9812244897959,4703.774693877551,Low Value,3836,3836
CUST02739,4,4,3199.9800000000005,2024-12-01,2026-01-01,799.9950000000001,799.9950000000001,396,13.2,0.30303030303030304,3199.9800000000005,242.42272727272731,2909.0727272727277,Low Value,3837,3837
CUST00298,3,5,3195.12,2025-05-05,2026-07-25,1065.04,766.0,446,14.866666666666667,0.20179372197309417,3195.12,214.9183856502242,2579.0206278026903,Low Value,3838,3838
CUST03921,2,3,3194.61,2025-01-20,2026-07-28,1597.305,1045.35,554,18.466666666666665,0.10830324909747294,3194.61,172.993321299639,2075.919855595668,Low Value,3839,3839
CUST00956,2,3,3193.5200000000004,2025-08-29,2025-11-16,1596.7600000000002,984.44,79,2.6333333333333333,0.759493670886076,3193.5200000000004,1212.7291139240508,14552.74936708861,Low Value,3840,3840
CUST01435,2,3,3192.38,2024-11-21,2026-01-09,1596.19,1112.1950000000002,414,13.8,0.14492753623188406,3192.38,231.33188405797102,2775.9826086956523,Low Value,3841,3841
CUST03003,1,2,3190.02,2026-09-04,2026-09-04,3190.02,1595.01,0,0.0,1.0,3190.02,3190.02,38280.24,Low Value,3842,3842
CUST00074,2,3,3189.2599999999998,2025-04-20,2026-10-12,1594.6299999999999,896.3499999999999,540,18.0,0.1111111111111111,3189.2599999999998,177.1811111111111,2126.173333333333,Low Value,3843,3843
CUST03296,1,3,3188.49,2025-04-09,2025-04-09,3188.49,1062.83,0,0.0,1.0,3188.49,3188.49,38261.88,Low Value,3844,3844
CUST01439,3,5,3185.49,2024-12-27,2026-04-04,1061.83,603.1999999999999,463,15.433333333333334,0.19438444924406048,3185.49,206.4032397408207,2476.8388768898485,Low Value,3845,3845
CUST03268,2,5,3184.6,2025-06-06,2026-07-10,1592.3,904.4599999999999,399,13.3,0.15037593984962405,3184.6,239.44360902255636,2873.3233082706765,Low Value,3846,3846
CUST04162,3,4,3182.2599999999998,2024-12-19,2025-06-24,1060.7533333333333,772.5300000000001,187,6.233333333333333,0.48128342245989303,3182.2599999999998,510.5229946524064,6126.275935828877,Low Value,3847,3847
CUST01793,3,3,3181.5,2025-11-18,2026-08-24,1060.5,1060.5,279,9.3,0.3225806451612903,3181.5,342.09677419354836,4105.1612903225805,Low Value,3848,3848
CUST01707,2,3,3179.62,2025-06-13,2026-02-15,1589.81,1178.46,247,8.233333333333333,0.24291497975708504,3179.62,386.1886639676114,4634.263967611337,Low Value,3849,3849
CUST02375,2,3,3171.01,2026-01-10,2026-01-24,1585.505,1129.3600000000001,14,0.4666666666666667,2.0,3171.01,3171.01,38052.12,Low Value,3850,3850
CUST00668,3,4,3170.12,2025-10-08,2026-08-02,1056.7066666666667,769.34,298,9.933333333333334,0.30201342281879195,3170.12,319.1395973154362,3829.6751677852344,Low Value,3851,3851
CUST00016,2,2,3168.25,2025-08-21,2026-08-03,1584.125,1584.125,347,11.566666666666666,0.1729106628242075,3168.25,273.9121037463977,3286.9452449567725,Low Value,3852,3852
CUST02100,3,6,3167.45,2026-02-17,2026-05-19,1055.8166666666666,611.65,91,3.033333333333333,0.989010989010989,3167.45,1044.2142857142858,12530.57142857143,Low Value,3853,3853
CUST00384,3,5,3162.9700000000003,2025-04-07,2026-03-26,1054.3233333333335,793.9833333333332,353,11.766666666666667,0.254957507082153,3162.9700000000003,268.80764872521246,3225.6917847025497,Low Value,3854,3854
CUST01526,3,3,3162.54,2025-08-14,2026-12-15,1054.18,1054.18,488,16.266666666666666,0.18442622950819673,3162.54,194.41844262295083,2333.02131147541,Low Value,3855,3855
CUST02204,1,4,3160.48,2025-09-14,2025-09-14,3160.48,790.12,0,0.0,1.0,3160.48,3160.48,37925.76,Low Value,3856,3856
CUST04605,4,4,3160.4399999999996,2025-01-02,2026-05-03,790.1099999999999,790.1099999999999,486,16.2,0.2469135802469136,3160.4399999999996,195.08888888888887,2341.0666666666666,Low Value,3857,3857
CUST03730,2,3,3147.9,2025-05-19,2025-06-14,1573.95,904.11,26,0.8666666666666667,2.0,3147.9,3147.9,37774.8,Low Value,3858,3858
CUST03046,4,4,3147.29,2025-06-08,2026-08-20,786.8225,786.8225,438,14.6,0.273972602739726,3147.29,215.5678082191781,2586.813698630137,Low Value,3859,3859
CUST01199,4,6,3143.17,2025-07-03,2026-04-06,785.7925,568.915,277,9.233333333333333,0.43321299638989175,3143.17,340.415523465704,4084.986281588448,Low Value,3860,3860
CUST04775,1,2,3138.34,2026-09-30,2026-09-30,3138.34,1569.17,0,0.0,1.0,3138.34,3138.34,37660.08,Low Value,3861,3861
CUST03935,2,4,3134.56,2025-04-23,2025-08-31,1567.28,783.64,130,4.333333333333333,0.46153846153846156,3134.56,723.36,8680.32,Low Value,3862,3862
CUST04683,2,4,3134.29,2025-12-03,2025-12-03,1567.145,762.415,0,0.0,2.0,3134.29,3134.29,37611.479999999996,Low Value,3863,3863
CUST01219,3,3,3129.6800000000003,2025-03-23,2026-04-02,1043.2266666666667,1043.2266666666667,375,12.5,0.24,3129.6800000000003,250.37440000000004,3004.4928000000004,Low Value,3864,3864
CUST00811,3,5,3127.26,2025-01-10,2026-06-01,1042.42,834.82,507,16.9,0.1775147928994083,3127.26,185.0449704142012,2220.5396449704144,Low Value,3865,3865
CUST04419,2,4,3126.46,2025-09-05,2025-09-17,1563.23,781.615,12,0.4,2.0,3126.46,3126.46,37517.520000000004,Low Value,3866,3866
CUST01575,2,4,3120.34,2025-07-29,2026-08-26,1560.17,885.04,393,13.1,0.15267175572519084,3120.34,238.193893129771,2858.326717557252,Low Value,3867,3867
CUST01103,2,3,3116.25,2025-06-29,2026-11-21,1558.125,981.645,510,17.0,0.11764705882352941,3116.25,183.30882352941177,2199.7058823529414,Low Value,3868,3868
CUST01117,1,4,3115.64,2026-06-18,2026-06-18,3115.64,778.91,0,0.0,1.0,3115.64,3115.64,37387.68,Low Value,3869,3869
CUST00828,3,3,3114.2799999999997,2026-04-11,2026-08-03,1038.0933333333332,1038.0933333333332,114,3.8,0.7894736842105263,3114.2799999999997,819.5473684210526,9834.56842105263,Low Value,3870,3870
CUST01476,2,5,3112.38,2025-04-16,2026-02-24,1556.19,702.87,314,10.466666666666667,0.19108280254777069,3112.38,297.3611464968153,3568.3337579617837,Low Value,3871,3871
CUST04393,3,4,3110.0,2025-02-24,2026-10-22,1036.6666666666667,843.2799999999999,605,20.166666666666668,0.1487603305785124,3110.0,154.21487603305783,1850.578512396694,Low Value,3872,3872
CUST00618,3,5,3108.09,2025-07-20,2026-05-04,1036.03,789.57,288,9.6,0.3125,3108.09,323.75937500000003,3885.1125,Low Value,3873,3873
CUST04486,2,2,3108.05,2025-12-07,2025-12-12,1554.025,1554.025,5,0.16666666666666666,2.0,3108.05,3108.05,37296.600000000006,Low Value,3874,3874
CUST00419,2,3,3106.37,2025-02-05,2025-07-03,1553.185,948.355,148,4.933333333333334,0.4054054054054054,3106.37,629.6695945945945,7556.035135135135,Low Value,3875,3875
CUST00494,3,3,3105.91,2025-09-18,2026-06-15,1035.3033333333333,1035.3033333333333,270,9.0,0.3333333333333333,3105.91,345.1011111111111,4141.213333333333,Low Value,3876,3876
CUST02807,2,3,3105.0299999999997,2024-12-25,2026-11-23,1552.5149999999999,1174.51,698,23.266666666666666,0.08595988538681949,3105.0299999999997,133.45401146131803,1601.4481375358164,Low Value,3877,3877
CUST01429,1,3,3097.08,2025-02-15,2025-02-15,3097.08,1032.36,0,0.0,1.0,3097.08,3097.08,37164.96,Low Value,3878,3878
CUST03071,3,3,3094.0699999999997,2025-05-19,2025-11-14,1031.3566666666666,1031.3566666666666,179,5.966666666666667,0.5027932960893855,3094.0699999999997,518.559217877095,6222.71061452514,Low Value,3879,3879
CUST00774,2,4,3093.68,2025-09-26,2026-08-17,1546.84,766.0699999999999,325,10.833333333333334,0.1846153846153846,3093.68,285.57046153846153,3426.845538461538,Low Value,3880,3880
CUST01423,2,4,3089.26,2025-07-29,2026-06-18,1544.63,772.315,324,10.8,0.18518518518518517,3089.26,286.0425925925926,3432.511111111111,Low Value,3881,3881
CUST00683,3,3,3087.3700000000003,2025-05-22,2026-05-01,1029.1233333333334,1029.1233333333334,344,11.466666666666667,0.2616279069767442,3087.3700000000003,269.24738372093026,3230.9686046511633,Low Value,3882,3882
CUST00352,2,3,3086.92,2025-03-31,2026-07-19,1543.46,941.12,475,15.833333333333334,0.12631578947368421,3086.92,194.96336842105262,2339.5604210526317,Low Value,3883,3883
CUST04410,3,7,3083.1800000000003,2025-06-21,2026-08-23,1027.7266666666667,466.0466666666666,428,14.266666666666667,0.2102803738317757,3083.1800000000003,216.11074766355142,2593.3289719626173,Low Value,3884,3884
CUST01521,1,2,3082.3,2025-08-06,2025-08-06,3082.3,1541.15,0,0.0,1.0,3082.3,3082.3,36987.600000000006,Low Value,3885,3885
CUST02202,3,3,3080.01,2024-12-29,2025-12-02,1026.67,1026.67,338,11.266666666666667,0.2662721893491124,3080.01,273.3736686390533,3280.4840236686396,Low Value,3886,3886
CUST04810,3,4,3072.49,2024-12-09,2026-07-11,1024.1633333333332,762.65,579,19.3,0.15544041450777202,3072.49,159.19637305699482,1910.3564766839377,Low Value,3887,3887
CUST00834,2,4,3069.64,2025-09-24,2025-11-18,1534.82,753.6700000000001,55,1.8333333333333333,1.090909090909091,3069.64,1674.3490909090908,20092.18909090909,Low Value,3888,3888
CUST03909,1,2,3067.16,2026-02-09,2026-02-09,3067.16,1533.58,0,0.0,1.0,3067.16,3067.16,36805.92,Low Value,3889,3889
CUST03368,2,3,3060.07,2025-07-19,2025-12-12,1530.035,1054.49,146,4.866666666666666,0.4109589041095891,3060.07,628.7815068493152,7545.378082191783,Low Value,3890,3890
CUST04191,3,6,3059.66,2025-04-09,2026-02-06,1019.8866666666667,647.1866666666666,303,10.1,0.297029702970297,3059.66,302.9366336633663,3635.2396039603955,Low Value,3891,3891
CUST04698,1,3,3059.64,2026-09-21,2026-09-21,3059.64,1019.88,0,0.0,1.0,3059.64,3059.64,36715.68,Low Value,3892,3892
CUST00458,2,2,3054.63,2025-07-09,2026-05-13,1527.315,1527.315,308,10.266666666666667,0.1948051948051948,3054.63,297.5288961038961,3570.346753246753,Low Value,3893,3893
CUST03411,2,2,3054.47,2025-05-28,2026-02-08,1527.235,1527.235,256,8.533333333333333,0.234375,3054.47,357.94570312499997,4295.3484375,Low Value,3894,3894
CUST04593,3,3,3052.39,2024-12-01,2026-10-03,1017.4633333333333,1017.4633333333333,671,22.366666666666667,0.13412816691505217,3052.39,136.4704918032787,1637.6459016393442,Low Value,3895,3895
CUST02927,2,4,3050.93,2026-06-06,2026-11-28,1525.465,726.625,175,5.833333333333333,0.34285714285714286,3050.93,523.0165714285714,6276.198857142857,Low Value,3896,3896
CUST01719,2,6,3050.8599999999997,2025-05-23,2026-08-09,1525.4299999999998,561.67,443,14.766666666666667,0.13544018058690743,3050.8599999999997,206.6045146726862,2479.2541760722343,Low Value,3897,3897
CUST03350,3,6,3050.1,2026-02-05,2026-11-12,1016.6999999999999,695.9200000000001,280,9.333333333333334,0.3214285714285714,3050.1,326.7964285714285,3921.557142857142,Low Value,3898,3898
CUST03557,2,2,3049.96,2026-02-17,2026-09-09,1524.98,1524.98,204,6.8,0.29411764705882354,3049.96,448.52352941176474,5382.282352941177,Low Value,3899,3899
CUST02101,3,3,3046.32,2025-09-06,2026-09-22,1015.44,1015.44,381,12.7,0.2362204724409449,3046.32,239.8677165354331,2878.412598425197,Low Value,3900,3900
CUST01613,2,3,3043.44,2025-08-22,2026-01-15,1521.72,1086.12,146,4.866666666666666,0.4109589041095891,3043.44,625.3643835616439,7504.372602739726,Low Value,3901,3901
CUST03626,4,5,3040.83,2025-01-21,2026-10-08,760.2075,644.3675000000001,625,20.833333333333332,0.192,3040.83,145.95984,1751.5180800000003,Low Value,3902,3902
CUST01060,3,5,3039.04,2025-05-16,2026-08-22,1013.0133333333333,748.2199999999999,463,15.433333333333334,0.19438444924406048,3039.04,196.91403887688983,2362.9684665226778,Low Value,3903,3903
CUST03796,3,4,3038.98,2024-12-27,2026-05-31,1012.9933333333333,749.6866666666666,520,17.333333333333332,0.1730769230769231,3038.98,175.32576923076925,2103.909230769231,Low Value,3904,3904
CUST01925,3,5,3038.09,2025-04-24,2026-02-07,1012.6966666666667,672.04,289,9.633333333333333,0.31141868512110726,3038.09,315.37266435986163,3784.47197231834,Low Value,3905,3905
CUST03369,3,4,3036.14,2024-12-19,2026-05-23,1012.0466666666666,736.3466666666667,520,17.333333333333332,0.1730769230769231,3036.14,175.16192307692307,2101.9430769230767,Low Value,3906,3906
CUST00591,3,5,3033.08,2025-01-01,2026-07-03,1011.0266666666666,797.5,548,18.266666666666666,0.1642335766423358,3033.08,166.04452554744526,1992.5343065693432,Low Value,3907,3907
CUST03494,1,2,3027.96,2025-05-27,2025-05-27,3027.96,1513.98,0,0.0,1.0,3027.96,3027.96,36335.520000000004,Low Value,3908,3908
CUST01149,2,3,3027.2999999999997,2025-08-09,2026-06-07,1513.6499999999999,991.355,302,10.066666666666666,0.19867549668874174,3027.2999999999997,300.7251655629139,3608.701986754967,Low Value,3909,3909
CUST01394,2,4,3013.75,2026-04-14,2026-08-29,1506.875,832.015,137,4.566666666666666,0.43795620437956206,3013.75,659.9452554744526,7919.343065693431,Low Value,3910,3910
CUST02152,1,4,3013.44,2026-05-07,2026-05-07,3013.44,753.36,0,0.0,1.0,3013.44,3013.44,36161.28,Low Value,3911,3911
CUST03293,2,3,3011.52,2026-03-02,2026-03-27,1505.76,1204.585,25,0.8333333333333334,2.0,3011.52,3011.52,36138.24,Low Value,3912,3912
CUST03527,3,4,3009.77,2026-07-21,2026-09-24,1003.2566666666667,767.9033333333333,65,2.1666666666666665,1.3846153846153848,3009.77,1389.1246153846155,16669.495384615388,Low Value,3913,3913
CUST02864,3,6,3008.71,2026-03-16,2026-07-28,1002.9033333333333,584.03,134,4.466666666666667,0.6716417910447761,3008.71,673.5917910447761,8083.101492537313,Low Value,3914,3914
CUST02571,1,3,3005.88,2025-05-17,2025-05-17,3005.88,1001.96,0,0.0,1.0,3005.88,3005.88,36070.56,Low Value,3915,3915
CUST03273,2,3,3004.9,2025-01-10,2025-12-01,1502.45,1029.73,325,10.833333333333334,0.1846153846153846,3004.9,277.37538461538463,3328.5046153846156,Low Value,3916,3916
CUST00003,1,3,3004.53,2025-11-07,2025-11-07,3004.53,1001.51,0,0.0,1.0,3004.53,3004.53,36054.36,Low Value,3917,3917
CUST04546,1,2,3004.28,2026-07-18,2026-07-18,3004.28,1502.14,0,0.0,1.0,3004.28,3004.28,36051.36,Low Value,3918,3918
CUST03251,2,2,3000.1499999999996,2026-04-02,2026-06-27,1500.0749999999998,1500.0749999999998,86,2.8666666666666667,0.6976744186046512,3000.1499999999996,1046.563953488372,12558.767441860462,Low Value,3919,3919
CUST04027,2,2,2999.15,2025-06-17,2025-07-31,1499.575,1499.575,44,1.4666666666666666,1.3636363636363638,2999.15,2044.8750000000002,24538.500000000004,Low Value,3920,3920
CUST03984,1,3,2996.46,2026-06-27,2026-06-27,2996.46,998.82,0,0.0,1.0,2996.46,2996.46,35957.520000000004,Low Value,3921,3921
CUST04089,2,4,2995.16,2025-07-25,2026-03-13,1497.58,864.09,231,7.7,0.2597402597402597,2995.16,388.98181818181814,4667.7818181818175,Low Value,3922,3922
CUST01316,2,4,2993.5099999999998,2024-12-28,2025-01-27,1496.7549999999999,702.625,30,1.0,2.0,2993.5099999999998,2993.5099999999998,35922.119999999995,Low Value,3923,3923
CUST04094,3,7,2992.52,2025-03-31,2026-08-31,997.5066666666667,507.82666666666665,518,17.266666666666666,0.17374517374517376,2992.52,173.31196911196912,2079.7436293436294,Low Value,3924,3924
