actual_is_cancelled,cancellation_probability,predicted_cancellation,risk_level
0,0.5163658916434333,1,MEDIUM
0,0.4100540061124325,0,MEDIUM
0,0.4783918575376443,0,MEDIUM
0,0.5153814177673619,1,MEDIUM
0,0.48882974552304503,0,MEDIUM
0,0.5159313969553821,1,MEDIUM
1,0.5117532399148739,1,MEDIUM
0,0.5234601779830144,1,MEDIUM
1,0.5386785718046414,1,MEDIUM
0,0.49757691323593856,0,MEDIUM
0,0.5297871084959667,1,MEDIUM
0,0.4880279501911935,0,MEDIUM
0,0.5298057257774665,1,MEDIUM
0,0.4587833012417141,0,MEDIUM
0,0.5138219067298043,1,MEDIUM
0,0.5125564567323042,1,MEDIUM
0,0.5032824334651058,1,MEDIUM
0,0.460895303782534,0,MEDIUM
0,0.46940269209233176,0,MEDIUM
1,0.4966616125503882,0,MEDIUM
0,0.5469368624426046,1,MEDIUM
0,0.5301651246957289,1,MEDIUM
0,0.49655732254068696,0,MEDIUM
0,0.4831223427048753,0,MEDIUM
0,0.522687859549082,1,MEDIUM
0,0.5178577331267549,1,MEDIUM
0,0.5149349527572906,1,MEDIUM
0,0.4651472804767667,0,MEDIUM
0,0.5200938071726035,1,MEDIUM
0,0.4978471145765302,0,MEDIUM
0,0.5108171761124739,1,MEDIUM
1,0.5253044620307505,1,MEDIUM
0,0.4823883591922124,0,MEDIUM
0,0.5107769088888592,1,MEDIUM
0,0.538457868386642,1,MEDIUM
0,0.511300346142049,1,MEDIUM
0,0.4430148962404213,0,MEDIUM
0,0.48897265742166124,0,MEDIUM
0,0.5128061469974591,1,MEDIUM
1,0.44210578216749685,0,MEDIUM
0,0.4689006785388585,0,MEDIUM
0,0.5251623976827505,1,MEDIUM
0,0.5005565983001823,1,MEDIUM
0,0.44421092097547743,0,MEDIUM
0,0.48481596371880903,0,MEDIUM
1,0.5185517408929253,1,MEDIUM
0,0.4993401491015833,0,MEDIUM
0,0.4753820772539695,0,MEDIUM
0,0.47492148549689583,0,MEDIUM
0,0.52983359688981,1,MEDIUM
0,0.46879988060689604,0,MEDIUM
0,0.5020090433568586,1,MEDIUM
0,0.5049426574385788,1,MEDIUM
1,0.4966626760039839,0,MEDIUM
1,0.5319817700457592,1,MEDIUM
0,0.531289875199813,1,MEDIUM
0,0.4982501853952862,0,MEDIUM
0,0.5163265455642836,1,MEDIUM
0,0.5225003056826235,1,MEDIUM
0,0.5125065349039195,1,MEDIUM
1,0.5423735221750271,1,MEDIUM
0,0.4567861904517617,0,MEDIUM
0,0.5383241245182347,1,MEDIUM
1,0.45237339872809273,0,MEDIUM
0,0.5199772803807607,1,MEDIUM
0,0.5293044913360029,1,MEDIUM
1,0.5183965528562674,1,MEDIUM
0,0.5105664676187154,1,MEDIUM
0,0.5121676830024134,1,MEDIUM
0,0.4331475240054982,0,MEDIUM
0,0.5344389624612421,1,MEDIUM
1,0.48329509811762655,0,MEDIUM
0,0.49364313481594396,0,MEDIUM
0,0.49016613277784493,0,MEDIUM
0,0.4413119631626402,0,MEDIUM
0,0.5130029953862932,1,MEDIUM
0,0.4877393838694916,0,MEDIUM
0,0.46586867323421816,0,MEDIUM
0,0.5152011685415672,1,MEDIUM
0,0.5129050720536696,1,MEDIUM
0,0.507924658171204,1,MEDIUM
0,0.4981391548158298,0,MEDIUM
0,0.4776653149057354,0,MEDIUM
0,0.45779150966193843,0,MEDIUM
0,0.4612982240015249,0,MEDIUM
0,0.4593787736301367,0,MEDIUM
0,0.5310477949504154,1,MEDIUM
0,0.473600456380547,0,MEDIUM
0,0.5183512195325575,1,MEDIUM
0,0.5074090310481764,1,MEDIUM
0,0.5034234483216767,1,MEDIUM
0,0.5408547369775143,1,MEDIUM
0,0.442197004765548,0,MEDIUM
0,0.4771229925391349,0,MEDIUM
0,0.5020671552775003,1,MEDIUM
0,0.4798896272409798,0,MEDIUM
0,0.4814993930805205,0,MEDIUM
0,0.4645292426280126,0,MEDIUM
0,0.4423697365186619,0,MEDIUM
0,0.4991305537786287,0,MEDIUM
0,0.5070160619324657,1,MEDIUM
0,0.4704529654929061,0,MEDIUM
0,0.4894803645654964,0,MEDIUM
0,0.47580349132351046,0,MEDIUM
0,0.4309699395760707,0,MEDIUM
0,0.4878447156106547,0,MEDIUM
0,0.5251367814602701,1,MEDIUM
1,0.5530178765991024,1,MEDIUM
0,0.44337870274116603,0,MEDIUM
0,0.48235097250690756,0,MEDIUM
1,0.49569755196139936,0,MEDIUM
0,0.5327303854960231,1,MEDIUM
0,0.4980251767923063,0,MEDIUM
0,0.5144503318607236,1,MEDIUM
0,0.5487901119968202,1,MEDIUM
0,0.5431200906291752,1,MEDIUM
0,0.42739241696158226,0,MEDIUM
0,0.49646418047546853,0,MEDIUM
0,0.4979461322511024,0,MEDIUM
0,0.5062228017277367,1,MEDIUM
0,0.4991339076017204,0,MEDIUM
1,0.5309802385133834,1,MEDIUM
0,0.5140651601476155,1,MEDIUM
0,0.4974082498930351,0,MEDIUM
0,0.5385925491259489,1,MEDIUM
0,0.4978174890938616,0,MEDIUM
0,0.4557999461637493,0,MEDIUM
0,0.4535045886348033,0,MEDIUM
0,0.5047354563233123,1,MEDIUM
0,0.5106259665561549,1,MEDIUM
1,0.5224494673297834,1,MEDIUM
0,0.46784838105674664,0,MEDIUM
0,0.48479200167210584,0,MEDIUM
0,0.4633168449718471,0,MEDIUM
0,0.495672308062357,0,MEDIUM
0,0.48965297002485053,0,MEDIUM
0,0.49864098328251016,0,MEDIUM
0,0.5204469371672371,1,MEDIUM
0,0.520701078366333,1,MEDIUM
0,0.49802859456694537,0,MEDIUM
0,0.4862293171060588,0,MEDIUM
0,0.5162319883202494,1,MEDIUM
1,0.508247361729497,1,MEDIUM
0,0.5010942577844522,1,MEDIUM
0,0.5218319531033503,1,MEDIUM
0,0.4639711085718376,0,MEDIUM
0,0.533722794762409,1,MEDIUM
0,0.5127248376208717,1,MEDIUM
0,0.4950568845601196,0,MEDIUM
0,0.485385177473241,0,MEDIUM
0,0.5445005798074192,1,MEDIUM
0,0.4510866750998409,0,MEDIUM
0,0.4627932833246961,0,MEDIUM
0,0.555571023946091,1,MEDIUM
0,0.44780917799319964,0,MEDIUM
0,0.46678534551772044,0,MEDIUM
0,0.4929774033522634,0,MEDIUM
0,0.5056420077413818,1,MEDIUM
0,0.5158403718770688,1,MEDIUM
0,0.4545665099071072,0,MEDIUM
0,0.5344581857565688,1,MEDIUM
0,0.4804618198702753,0,MEDIUM
0,0.5078426468534432,1,MEDIUM
1,0.4558084383052031,0,MEDIUM
0,0.5480291315718284,1,MEDIUM
0,0.5238348393678681,1,MEDIUM
0,0.4755013617195402,0,MEDIUM
0,0.5090480317993824,1,MEDIUM
0,0.5001691240010375,1,MEDIUM
0,0.5063555999915723,1,MEDIUM
0,0.5275465346772723,1,MEDIUM
0,0.5288942312604376,1,MEDIUM
0,0.5446922481106995,1,MEDIUM
0,0.5324603327755832,1,MEDIUM
0,0.46850556985420394,0,MEDIUM
0,0.49986378774338547,0,MEDIUM
0,0.45171512922052615,0,MEDIUM
0,0.5345614018081687,1,MEDIUM
0,0.4906551080103461,0,MEDIUM
1,0.5261417930406331,1,MEDIUM
0,0.5142905569682558,1,MEDIUM
0,0.5172526270128971,1,MEDIUM
0,0.46780954895817495,0,MEDIUM
0,0.4845036571143976,0,MEDIUM
0,0.4753287024679529,0,MEDIUM
0,0.5056408441127697,1,MEDIUM
1,0.5031901940528478,1,MEDIUM
0,0.5236050480536455,1,MEDIUM
1,0.5279506688443096,1,MEDIUM
0,0.5580808967651966,1,MEDIUM
0,0.4670687543305001,0,MEDIUM
1,0.501988440060601,1,MEDIUM
0,0.4727189230126946,0,MEDIUM
0,0.4923412124223453,0,MEDIUM
0,0.5045075868348831,1,MEDIUM
0,0.4588886469851646,0,MEDIUM
0,0.5252224775521942,1,MEDIUM
0,0.506683039489738,1,MEDIUM
0,0.5246957602707105,1,MEDIUM
0,0.45090375705564717,0,MEDIUM
0,0.4848498768273248,0,MEDIUM
0,0.49424097399768596,0,MEDIUM
0,0.4501694723124061,0,MEDIUM
0,0.43657270809659093,0,MEDIUM
0,0.5500561522049062,1,MEDIUM
0,0.555124901907095,1,MEDIUM
0,0.4553768303786766,0,MEDIUM
0,0.5064466853265668,1,MEDIUM
0,0.5241971813475382,1,MEDIUM
0,0.51969580619924,1,MEDIUM
0,0.5363039608523475,1,MEDIUM
0,0.47861263980300295,0,MEDIUM
0,0.5106417650443557,1,MEDIUM
0,0.5277820258454577,1,MEDIUM
1,0.5181080809197374,1,MEDIUM
0,0.5212266573684712,1,MEDIUM
0,0.4932280096925484,0,MEDIUM
0,0.5070988846704537,1,MEDIUM
0,0.5475588708515893,1,MEDIUM
0,0.45869364025346754,0,MEDIUM
0,0.46723317955196536,0,MEDIUM
0,0.5163278764923288,1,MEDIUM
0,0.523764440350765,1,MEDIUM
0,0.4649157940424759,0,MEDIUM
0,0.4847137476018092,0,MEDIUM
0,0.5364451373477657,1,MEDIUM
0,0.45591150095359373,0,MEDIUM
0,0.5486022097351646,1,MEDIUM
0,0.4933628521065731,0,MEDIUM
1,0.5506038701521782,1,MEDIUM
0,0.542784291680977,1,MEDIUM
0,0.5098356792605996,1,MEDIUM
0,0.4606920718353652,0,MEDIUM
0,0.4782504084746774,0,MEDIUM
1,0.4947940844679922,0,MEDIUM
0,0.5318782729541451,1,MEDIUM
0,0.5292930938230526,1,MEDIUM
0,0.49172460831091896,0,MEDIUM
1,0.5239579382557094,1,MEDIUM
1,0.5359946247633791,1,MEDIUM
1,0.4836748370091342,0,MEDIUM
0,0.48609460264773713,0,MEDIUM
0,0.48070745349830324,0,MEDIUM
0,0.4717356477354608,0,MEDIUM
0,0.4971624456838462,0,MEDIUM
0,0.4403277061056568,0,MEDIUM
0,0.5138874667726663,1,MEDIUM
0,0.49505429820904145,0,MEDIUM
0,0.4924064429546828,0,MEDIUM
0,0.5235704487505959,1,MEDIUM
0,0.5144853956797781,1,MEDIUM
0,0.5059795801347047,1,MEDIUM
0,0.4901830867367403,0,MEDIUM
0,0.5251289283531709,1,MEDIUM
0,0.5169052355611531,1,MEDIUM
0,0.5397119494730492,1,MEDIUM
0,0.4339132604771896,0,MEDIUM
0,0.4462951197496329,0,MEDIUM
0,0.5248740506524319,1,MEDIUM
0,0.5531979450216203,1,MEDIUM
0,0.5320969787985973,1,MEDIUM
0,0.5394748564976714,1,MEDIUM
0,0.4666828732648248,0,MEDIUM
0,0.45963766625118035,0,MEDIUM
0,0.4551329262069927,0,MEDIUM
0,0.5420524918582215,1,MEDIUM
0,0.5253255587669621,1,MEDIUM
1,0.50099481602895,1,MEDIUM
0,0.4700209220918621,0,MEDIUM
0,0.5419134203197642,1,MEDIUM
1,0.4379862586477216,0,MEDIUM
0,0.5367268803920308,1,MEDIUM
0,0.5285861898883386,1,MEDIUM
0,0.48551699189203906,0,MEDIUM
0,0.47598200962430776,0,MEDIUM
1,0.47120343564341216,0,MEDIUM
1,0.49648954792646294,0,MEDIUM
0,0.4581847883097071,0,MEDIUM
1,0.4701338267953102,0,MEDIUM
0,0.5495956419085832,1,MEDIUM
0,0.5212921670433478,1,MEDIUM
0,0.5996797500983404,1,MEDIUM
0,0.5031937609195165,1,MEDIUM
0,0.47936525590379986,0,MEDIUM
0,0.45341386857206195,0,MEDIUM
0,0.4789957139212205,0,MEDIUM
0,0.5312512284556126,1,MEDIUM
0,0.4880032236180701,0,MEDIUM
0,0.4060708085522954,0,MEDIUM
0,0.4648388456237476,0,MEDIUM
1,0.5427083992794993,1,MEDIUM
0,0.4255083674113065,0,MEDIUM
0,0.5387104684575403,1,MEDIUM
0,0.5399575127919478,1,MEDIUM
1,0.5237825772611349,1,MEDIUM
0,0.4836775241870249,0,MEDIUM
0,0.4682422999440442,0,MEDIUM
0,0.4912811249343747,0,MEDIUM
0,0.5229393115281283,1,MEDIUM
0,0.5079212967074556,1,MEDIUM
0,0.49175408013982547,0,MEDIUM
0,0.4616029313152243,0,MEDIUM
0,0.517420347244623,1,MEDIUM
0,0.4402776523247802,0,MEDIUM
0,0.5303565822819386,1,MEDIUM
0,0.5772728748338665,1,MEDIUM
0,0.4937682136370431,0,MEDIUM
0,0.5057301482470489,1,MEDIUM
0,0.5191152445061085,1,MEDIUM
0,0.5038903667781819,1,MEDIUM
0,0.48045954672314156,0,MEDIUM
0,0.5243904763177051,1,MEDIUM
0,0.5068840581969103,1,MEDIUM
0,0.528417351772101,1,MEDIUM
1,0.5277944901878453,1,MEDIUM
0,0.4382250939284846,0,MEDIUM
0,0.5384061908357254,1,MEDIUM
0,0.5066918535159579,1,MEDIUM
0,0.5180327432893315,1,MEDIUM
0,0.4912476146897013,0,MEDIUM
0,0.47654347653378365,0,MEDIUM
1,0.47942206697926537,0,MEDIUM
0,0.5201604266447829,1,MEDIUM
0,0.48238574111242916,0,MEDIUM
0,0.5025514062673114,1,MEDIUM
1,0.48112710102823625,0,MEDIUM
0,0.49188388239459513,0,MEDIUM
0,0.5032357469956235,1,MEDIUM
0,0.49260938351372696,0,MEDIUM
1,0.4109282640952808,0,MEDIUM
1,0.46374655664723874,0,MEDIUM
0,0.5073267044619427,1,MEDIUM
0,0.4956405049815811,0,MEDIUM
0,0.5205352788662003,1,MEDIUM
0,0.5090395215234387,1,MEDIUM
0,0.5199525574089781,1,MEDIUM
0,0.5160939207723203,1,MEDIUM
0,0.5142828497757823,1,MEDIUM
0,0.42963445720867904,0,MEDIUM
0,0.46494517573060373,0,MEDIUM
0,0.4676880843888155,0,MEDIUM
0,0.46363380015734046,0,MEDIUM
0,0.4698904039307443,0,MEDIUM
0,0.45805675165667614,0,MEDIUM
0,0.4802275714413004,0,MEDIUM
0,0.4603851547675773,0,MEDIUM
0,0.5063803302583285,1,MEDIUM
0,0.55178791206653,1,MEDIUM
0,0.501009022736738,1,MEDIUM
0,0.5199688652130566,1,MEDIUM
0,0.4658896040536045,0,MEDIUM
0,0.4752876287153407,0,MEDIUM
0,0.5126799542158113,1,MEDIUM
1,0.46233454868211943,0,MEDIUM
0,0.45832636420590145,0,MEDIUM
0,0.48428153799781015,0,MEDIUM
0,0.46217323942650296,0,MEDIUM
0,0.5124870207224737,1,MEDIUM
0,0.5081984815069458,1,MEDIUM
0,0.44960067027441397,0,MEDIUM
0,0.5139937431414263,1,MEDIUM
0,0.46001728170386547,0,MEDIUM
0,0.46602670132521395,0,MEDIUM
0,0.5265399172857985,1,MEDIUM
0,0.5318535757875219,1,MEDIUM
0,0.5282485484228309,1,MEDIUM
0,0.5201840375852486,1,MEDIUM
0,0.5077946181220947,1,MEDIUM
0,0.4339745891098607,0,MEDIUM
0,0.5362262663430177,1,MEDIUM
0,0.5676452133748737,1,MEDIUM
0,0.5465117659379585,1,MEDIUM
0,0.4631972125403136,0,MEDIUM
0,0.5149778221122522,1,MEDIUM
0,0.5070581284223544,1,MEDIUM
0,0.5126011715982819,1,MEDIUM
0,0.4933287960511896,0,MEDIUM
0,0.4655964258786777,0,MEDIUM
0,0.6044697677512537,1,HIGH
0,0.5071879300219851,1,MEDIUM
0,0.4757571934386898,0,MEDIUM
0,0.507994669723076,1,MEDIUM
0,0.5333480295326596,1,MEDIUM
0,0.46222677772006987,0,MEDIUM
0,0.5079695288956908,1,MEDIUM
1,0.45284645610568686,0,MEDIUM
1,0.5106741873426435,1,MEDIUM
0,0.47786322714169144,0,MEDIUM
1,0.5164958866754861,1,MEDIUM
0,0.4652968573716116,0,MEDIUM
0,0.4949654942769317,0,MEDIUM
1,0.5145035533883409,1,MEDIUM
0,0.5500708148020631,1,MEDIUM
0,0.5141182129418403,1,MEDIUM
0,0.5264571573063267,1,MEDIUM
0,0.538585311722776,1,MEDIUM
1,0.5647922305579063,1,MEDIUM
0,0.5313375650237852,1,MEDIUM
0,0.5054291172459143,1,MEDIUM
1,0.4872649875443827,0,MEDIUM
0,0.437692739104608,0,MEDIUM
0,0.5146080051031363,1,MEDIUM
0,0.4944003815339032,0,MEDIUM
0,0.510307125544211,1,MEDIUM
0,0.4848511547935976,0,MEDIUM
0,0.5103452069251274,1,MEDIUM
0,0.5153829919976759,1,MEDIUM
0,0.4760526667629236,0,MEDIUM
0,0.5023252008045951,1,MEDIUM
0,0.4758945643263965,0,MEDIUM
0,0.4938916167724965,0,MEDIUM
0,0.47363431856711696,0,MEDIUM
0,0.47807371805769916,0,MEDIUM
0,0.5175677132553107,1,MEDIUM
0,0.4827419051539323,0,MEDIUM
1,0.48869611632033616,0,MEDIUM
1,0.514167530179018,1,MEDIUM
0,0.453930219438644,0,MEDIUM
0,0.5152823759594807,1,MEDIUM
0,0.5655223161305745,1,MEDIUM
0,0.42124952088109596,0,MEDIUM
0,0.49951748325456696,0,MEDIUM
0,0.4616873897470547,0,MEDIUM
0,0.5034981041396157,1,MEDIUM
0,0.5131147370509911,1,MEDIUM
0,0.4724291338194656,0,MEDIUM
0,0.5063451691708953,1,MEDIUM
0,0.5544556920937382,1,MEDIUM
0,0.42462876190185084,0,MEDIUM
0,0.4850799835849277,0,MEDIUM
0,0.4732781455023702,0,MEDIUM
0,0.5092373991483256,1,MEDIUM
0,0.47323908860269687,0,MEDIUM
0,0.5279439373314407,1,MEDIUM
0,0.5212740723306825,1,MEDIUM
0,0.5126446473153703,1,MEDIUM
0,0.41329484897009255,0,MEDIUM
0,0.5094035345309581,1,MEDIUM
0,0.518987306046527,1,MEDIUM
0,0.49090172067185994,0,MEDIUM
1,0.419751631795069,0,MEDIUM
0,0.4726615168883932,0,MEDIUM
0,0.5389614802393534,1,MEDIUM
0,0.4855492025913401,0,MEDIUM
0,0.5052027254241566,1,MEDIUM
0,0.5127361824273626,1,MEDIUM
0,0.5227118432339116,1,MEDIUM
0,0.5541428595762079,1,MEDIUM
0,0.5143631334672325,1,MEDIUM
0,0.5584725623346889,1,MEDIUM
0,0.5139428275882806,1,MEDIUM
0,0.48327664479278143,0,MEDIUM
0,0.5178930205802175,1,MEDIUM
0,0.5057365048673924,1,MEDIUM
0,0.5452979183879175,1,MEDIUM
0,0.43966011132305866,0,MEDIUM
0,0.46561675535777775,0,MEDIUM
0,0.5219171931272368,1,MEDIUM
0,0.42627866479535986,0,MEDIUM
0,0.47111631087778344,0,MEDIUM
0,0.4597453325489201,0,MEDIUM
0,0.47948413900080133,0,MEDIUM
0,0.4810495526359591,0,MEDIUM
0,0.5051692827665324,1,MEDIUM
0,0.4773286850857043,0,MEDIUM
0,0.4683271844111947,0,MEDIUM
1,0.4704010658024634,0,MEDIUM
0,0.5243501458812174,1,MEDIUM
0,0.45413586236557096,0,MEDIUM
1,0.48822924211238183,0,MEDIUM
0,0.4536479325727029,0,MEDIUM
0,0.4780905826857887,0,MEDIUM
0,0.49966231723982035,0,MEDIUM
1,0.5082740936865187,1,MEDIUM
0,0.4984649738593166,0,MEDIUM
0,0.502078886202167,1,MEDIUM
0,0.4814844540911068,0,MEDIUM
0,0.522298885880861,1,MEDIUM
1,0.45429174335877254,0,MEDIUM
0,0.4857819018201012,0,MEDIUM
1,0.5102031691207736,1,MEDIUM
0,0.48549909145807535,0,MEDIUM
0,0.4411853857566256,0,MEDIUM
0,0.4997716630266686,0,MEDIUM
0,0.5015582553820411,1,MEDIUM
0,0.42359760008868436,0,MEDIUM
0,0.48080053435934994,0,MEDIUM
0,0.49114827308507425,0,MEDIUM
0,0.4955413310184627,0,MEDIUM
0,0.5322872239096843,1,MEDIUM
0,0.5142799354562522,1,MEDIUM
1,0.474764023536232,0,MEDIUM
0,0.4814859521185927,0,MEDIUM
0,0.4887486653815063,0,MEDIUM
0,0.5062397763388541,1,MEDIUM
0,0.4477022192851502,0,MEDIUM
0,0.5127872516611814,1,MEDIUM
0,0.5539756659302795,1,MEDIUM
0,0.4670721406887274,0,MEDIUM
0,0.5014625629845455,1,MEDIUM
0,0.5395525072461177,1,MEDIUM
0,0.4874170677873556,0,MEDIUM
0,0.5756233500795698,1,MEDIUM
0,0.4571679146105726,0,MEDIUM
0,0.5107655700296622,1,MEDIUM
0,0.48291032931077,0,MEDIUM
0,0.5366347022108483,1,MEDIUM
0,0.4593783450723644,0,MEDIUM
0,0.5217094830621708,1,MEDIUM
0,0.514509585185612,1,MEDIUM
0,0.5369538118835584,1,MEDIUM
0,0.5081651166296952,1,MEDIUM
0,0.5186034468265474,1,MEDIUM
0,0.5203881810972493,1,MEDIUM
0,0.4994300047760114,0,MEDIUM
0,0.479539818606346,0,MEDIUM
0,0.4887913502125985,0,MEDIUM
0,0.5141925662369813,1,MEDIUM
0,0.479539623739931,0,MEDIUM
0,0.5198258686038154,1,MEDIUM
0,0.4672582157006229,0,MEDIUM
0,0.485202871449904,0,MEDIUM
0,0.4433776277732594,0,MEDIUM
0,0.5395649746112874,1,MEDIUM
1,0.504804322682881,1,MEDIUM
0,0.4778116384367902,0,MEDIUM
0,0.43253388413123683,0,MEDIUM
1,0.4727501490778691,0,MEDIUM
0,0.485309683389597,0,MEDIUM
1,0.5363558508539041,1,MEDIUM
0,0.5050005375517564,1,MEDIUM
0,0.48378129969550354,0,MEDIUM
0,0.49290045437858204,0,MEDIUM
0,0.4712782235567114,0,MEDIUM
0,0.4916382664609784,0,MEDIUM
0,0.531233048185037,1,MEDIUM
0,0.47732985810895673,0,MEDIUM
0,0.48180001846113946,0,MEDIUM
0,0.49044102600020745,0,MEDIUM
0,0.5015587800716408,1,MEDIUM
1,0.48098198204591364,0,MEDIUM
0,0.4938102979762893,0,MEDIUM
0,0.5027492241398881,1,MEDIUM
0,0.5081200507713239,1,MEDIUM
0,0.5075236377791746,1,MEDIUM
0,0.5166339567088336,1,MEDIUM
0,0.5329133442015136,1,MEDIUM
0,0.552823161121596,1,MEDIUM
0,0.49950955254489876,0,MEDIUM
1,0.46821914529203257,0,MEDIUM
0,0.49097949606887376,0,MEDIUM
0,0.5066668830951978,1,MEDIUM
0,0.5032608295791602,1,MEDIUM
0,0.5103850425578934,1,MEDIUM
0,0.43257016978210205,0,MEDIUM
0,0.5025928750619632,1,MEDIUM
0,0.4375097870224929,0,MEDIUM
0,0.5044769952902153,1,MEDIUM
0,0.5245319151558994,1,MEDIUM
0,0.5530882953618869,1,MEDIUM
0,0.47349386825452333,0,MEDIUM
0,0.5097635052538164,1,MEDIUM
0,0.5084366097744847,1,MEDIUM
0,0.4578478524912641,0,MEDIUM
0,0.5221143506649575,1,MEDIUM
0,0.44813043136698966,0,MEDIUM
1,0.4660932809963777,0,MEDIUM
0,0.5350131715415247,1,MEDIUM
0,0.5081543916394846,1,MEDIUM
0,0.46578863370597223,0,MEDIUM
0,0.48308057182840064,0,MEDIUM
0,0.4527780453600876,0,MEDIUM
0,0.5558425106315029,1,MEDIUM
1,0.4879647652373553,0,MEDIUM
0,0.5352043069288288,1,MEDIUM
1,0.4740451431539358,0,MEDIUM
0,0.511455752133476,1,MEDIUM
0,0.5385987848116631,1,MEDIUM
0,0.508598137988803,1,MEDIUM
0,0.48069402355972307,0,MEDIUM
0,0.4374870703480862,0,MEDIUM
0,0.4589459068658534,0,MEDIUM
0,0.5621055343812921,1,MEDIUM
0,0.513707454120167,1,MEDIUM
0,0.5056034308323623,1,MEDIUM
1,0.5239033505215466,1,MEDIUM
0,0.5448770040968611,1,MEDIUM
0,0.5275849458103709,1,MEDIUM
0,0.47769636195059956,0,MEDIUM
0,0.5030635545997252,1,MEDIUM
0,0.49683714619263997,0,MEDIUM
0,0.5055440776539825,1,MEDIUM
0,0.5094499902717186,1,MEDIUM
0,0.4720825790963319,0,MEDIUM
0,0.45863749187897734,0,MEDIUM
0,0.5251435745951112,1,MEDIUM
0,0.5003067787621753,1,MEDIUM
0,0.5435929109889396,1,MEDIUM
1,0.5094116201500425,1,MEDIUM
0,0.5552194901339328,1,MEDIUM
0,0.5244467552206641,1,MEDIUM
0,0.5188124303509222,1,MEDIUM
0,0.5597262147542573,1,MEDIUM
0,0.49048235628613723,0,MEDIUM
0,0.5038443342426292,1,MEDIUM
0,0.4711524745176161,0,MEDIUM
0,0.47248017605486853,0,MEDIUM
0,0.5102518410936976,1,MEDIUM
0,0.44597185145490414,0,MEDIUM
0,0.4681882805934122,0,MEDIUM
0,0.5044063425361409,1,MEDIUM
0,0.4745009291604711,0,MEDIUM
0,0.5340508295103663,1,MEDIUM
0,0.567614308700035,1,MEDIUM
0,0.5254164947306716,1,MEDIUM
0,0.4724342834199935,0,MEDIUM
0,0.5146808692953808,1,MEDIUM
1,0.5094103627466411,1,MEDIUM
0,0.4605246197079651,0,MEDIUM
0,0.5323886276617492,1,MEDIUM
0,0.46703481977756384,0,MEDIUM
0,0.4784014005671805,0,MEDIUM
1,0.5323950273395056,1,MEDIUM
1,0.5263232380950853,1,MEDIUM
0,0.45349097071966177,0,MEDIUM
0,0.5435759710541785,1,MEDIUM
0,0.48880973093558366,0,MEDIUM
0,0.5213308182760423,1,MEDIUM
0,0.5305829880185879,1,MEDIUM
0,0.5203434705084512,1,MEDIUM
0,0.5150012773917989,1,MEDIUM
0,0.5140696979321905,1,MEDIUM
0,0.5031917959163,1,MEDIUM
0,0.4881170697127718,0,MEDIUM
0,0.5330875073396898,1,MEDIUM
0,0.4599197307779795,0,MEDIUM
0,0.5681347166374702,1,MEDIUM
0,0.5093275904371449,1,MEDIUM
0,0.5113361698498807,1,MEDIUM
0,0.5263878813286786,1,MEDIUM
0,0.4851938951224022,0,MEDIUM
0,0.5504423386124483,1,MEDIUM
0,0.5006515602706119,1,MEDIUM
0,0.46088702298342715,0,MEDIUM
0,0.5150502847100342,1,MEDIUM
0,0.5255112728580397,1,MEDIUM
0,0.4988274707243745,0,MEDIUM
0,0.5004490708738294,1,MEDIUM
0,0.48028223225890165,0,MEDIUM
0,0.48620617719733344,0,MEDIUM
0,0.49064156900351086,0,MEDIUM
0,0.5082837624271938,1,MEDIUM
0,0.47212763572586597,0,MEDIUM
0,0.4886710867812229,0,MEDIUM
0,0.48208489232083457,0,MEDIUM
0,0.5418249425510012,1,MEDIUM
0,0.5359254345373385,1,MEDIUM
0,0.46016401544325225,0,MEDIUM
0,0.4680320727519803,0,MEDIUM
0,0.504425235961635,1,MEDIUM
0,0.4804551669796204,0,MEDIUM
0,0.5000054364080202,1,MEDIUM
0,0.5269575931400361,1,MEDIUM
1,0.4640199705474119,0,MEDIUM
0,0.49346822294702947,0,MEDIUM
0,0.4916801068814243,0,MEDIUM
0,0.5451510859882583,1,MEDIUM
0,0.46729030946463873,0,MEDIUM
0,0.42614482099395584,0,MEDIUM
0,0.5060683574175788,1,MEDIUM
0,0.4781271320954012,0,MEDIUM
0,0.49508203870339573,0,MEDIUM
0,0.47413629163333276,0,MEDIUM
0,0.49236876705076527,0,MEDIUM
0,0.5107215163945901,1,MEDIUM
0,0.5097270193637382,1,MEDIUM
0,0.5327775792034244,1,MEDIUM
0,0.46397359037982727,0,MEDIUM
0,0.5070549743267398,1,MEDIUM
1,0.5157330864871751,1,MEDIUM
0,0.5452641235675905,1,MEDIUM
1,0.49422955264084545,0,MEDIUM
0,0.454105054461167,0,MEDIUM
0,0.547694082714819,1,MEDIUM
0,0.4909967205535236,0,MEDIUM
1,0.5070685803169093,1,MEDIUM
0,0.5039791836625921,1,MEDIUM
0,0.5549412222574092,1,MEDIUM
1,0.4881893984063975,0,MEDIUM
0,0.5194070879348663,1,MEDIUM
0,0.500788211156264,1,MEDIUM
0,0.5567788026920273,1,MEDIUM
0,0.49750332507287715,0,MEDIUM
0,0.5354979025120101,1,MEDIUM
0,0.4560098065334984,0,MEDIUM
0,0.4845530272455119,0,MEDIUM
0,0.4566707013335272,0,MEDIUM
0,0.4834876527904805,0,MEDIUM
0,0.5046821512965607,1,MEDIUM
0,0.4883381480668672,0,MEDIUM
0,0.4751501243720745,0,MEDIUM
